start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1990.74794520548,1991.74794520548,-0.7383,0.2474,130071.2,131156.1
1991.74794520548,1992.7486338797808,0.6989,0.2494,130071.2,131116.2
1992.7486338797808,1993.74794520548,0.1074,0.2365,130071.2,131518.2
1993.74794520548,1994.74794520548,-0.1741,0.1777,130071.2,131479.8
1994.74794520548,1995.74794520548,-0.6069,0.2379,130071.2,131079.3
1995.74794520548,1996.7486338797808,0.3065,0.4651,130071.2,130955.1
1996.7486338797808,1997.74794520548,-0.018,0.3408,130071.2,131145.6
1997.74794520548,1998.74794520548,-0.5058,0.1764,130071.2,130913.3
1998.74794520548,1999.74794520548,-0.1648,0.3333,130071.2,130589.6
1999.74794520548,2000.7486338797808,-0.1834,0.1732,130071.2,130416.9
2000.7486338797808,2001.74794520548,-0.3436,0.1691,130071.2,130162.5
2001.74794520548,2002.74794520548,-0.0386,0.2595,130071.2,130002.0
2002.74794520548,2003.74794520548,0.2699,0.6619,130071.2,130184.7
2003.74794520548,2004.7486338797808,-0.4593,0.3159,130071.2,130151.2
2004.7486338797808,2005.74794520548,-0.7688,0.2171,130071.2,129529.8
2005.74794520548,2006.74794520548,-0.0651,0.2184,130071.2,129105.9
2006.74794520548,2007.74794520548,-0.627,0.2383,130071.2,128759.9
2007.74794520548,2008.7486338797808,-0.2954,0.2853,130071.2,128284.4
2008.7486338797808,2009.74794520548,-0.4359,0.2205,130071.2,127913.9
2009.74794520548,2010.74794520548,-0.927,0.3999,130071.2,127202.9
2010.74794520548,2011.74794520548,-1.2271,0.2483,130071.2,126093.7
2011.74794520548,2012.7486338797808,-0.559,0.1453,130071.2,125182.9
2012.7486338797808,2013.74794520548,-0.7652,0.331,130071.2,124558.1
2013.74794520548,2014.74794520548,-0.1019,0.1818,130071.2,124162.7
2014.74794520548,2015.74794520548,0.0911,0.2101,130071.2,124177.9
2015.74794520548,2016.7486338797808,-0.8477,0.215,130071.2,123859.3
2016.7486338797808,2017.74794520548,-0.303,0.1886,130071.2,123330.7
2017.74794520548,2018.74794520548,0.3701,0.2345,130071.2,123400.8
2018.74794520548,2019.74794520548,-0.9109,0.1099,130071.2,123171.8
2019.74794520548,2020.7486338797808,-0.7094,0.1953,130071.2,122444.7
2020.7486338797808,2021.74520547945,-0.9205,0.2241,130071.2,121713.1
