start_dates,end_dates,changes,errors
1999.75,2000.75,0.6682044597716406,0.27521798036052675
2000.75,2001.75,-1.0028825335599594,0.1409541279944772
2001.75,2002.75,-1.246666233079419,0.13471435375697152
2002.75,2003.75,-1.5238546661721688,0.1344321755731834
2003.75,2004.75,-0.39453285540824906,0.14347690263196627
2004.75,2005.75,-0.04045676539622389,0.12781661076049328
2005.75,2006.75,-2.0904493484262474,0.13073760554234856
2006.75,2007.75,0.10334748856563103,0.13240075169554985
2007.75,2008.75,0.13151000436825355,0.13039965253807695
2008.75,2009.75,-0.46160660057251157,0.12786940953377626
2009.75,2010.75,-1.1309381441195812,0.12800865105948417
2010.75,2011.75,-1.1749435729415298,0.1137027059867322
2011.75,2012.75,0.6745294181323722,0.11177674078485153
2012.75,2013.75,-1.2733284514701757,0.11907254482326424
2013.75,2014.75,-0.9958988318739358,0.11799229771691469
2014.75,2015.75,0.7030793909333222,0.11492810120151332
2015.75,2016.75,-0.47665364393046483,0.11489022169376209
2016.75,2017.75,0.20740018187712894,0.11392337302000062
2017.75,2018.75,-1.5962693464203248,0.11264869523223503
2018.75,2019.75,-0.7868776575027158,0.11374285289519531
2019.75,2020.75,0.46362819150975154,0.158122320346122
2020.75,2021.75,-0.9723466651329288,0.1509187696179426
2021.75,2022.75,-0.40790986804307466,0.2538176251635391
2022.75,2023.75,-1.22583676115094,0.2538441595623812
2023.75,2024.75,-0.5600182013885375,0.25523714872278286
