start_dates,end_dates,changes,errors
2000.0,2001.0,46.43572988252243,50.615872973400705
2001.0,2002.0,-26.554938337239474,44.91258489409579
2002.0,2003.0,-48.3546365316597,43.323973727892266
2003.0,2004.0,-59.08806686439289,32.406463093220786
2004.0,2005.0,-138.32966062457044,33.67254321913146
2005.0,2006.0,-74.66627367818282,33.66447450409027
2006.0,2007.0,-32.367077959492214,33.071862744271904
2007.0,2008.0,-48.404645717888236,32.67552383275863
2008.0,2009.0,38.15515143759664,32.232693531459525
2009.0,2010.0,-90.66187905819918,31.877815164805877
2010.0,2011.0,-72.77396495881456,31.97569537854134
2011.0,2012.0,-44.751297798588965,28.87282345691351
2012.0,2013.0,56.176229117986594,29.88174378134299
2013.0,2014.0,-119.06509098864498,28.711101125117757
2014.0,2015.0,-96.14902492451611,28.522833658444938
2015.0,2016.0,-72.64194156646374,28.68705280941451
2016.0,2017.0,-91.69412445290679,30.2040995761018
2017.0,2018.0,-82.16503581150825,27.29717649463694
2018.0,2019.0,-108.66025164480143,28.57848220045815
2019.0,2020.0,-146.5923891718948,30.995102850922912
2020.0,2021.0,-51.59057137285787,34.332341162125985
2021.0,2022.0,-33.94082153845272,34.06855122951404
2022.0,2023.0,-67.54398578608993,36.38839503370889
2023.0,2024.0,-100.24685444552664,54.546323352346036
