start_dates,end_dates,changes,errors
1999.75,2000.75,-0.5930037995103925,0.04762983269805427
2000.75,2001.75,0.1530006146424088,0.04609539730155768
2001.75,2002.75,-0.5909913116647625,0.044606164071652375
2002.75,2003.75,-2.069004291251389,0.08327987768957872
2003.75,2004.75,-0.7260193672730031,0.051399879165274026
2004.75,2005.75,-1.074988905183424,0.05135141654064393
2005.75,2006.75,-1.5040049379747078,0.0605156379908618
2006.75,2007.75,-1.244986727403977,0.05077129753566414
2007.75,2008.75,-1.0270072199308409,0.05767489660607034
2008.75,2009.75,-0.8149927388853033,0.06183365868845389
2009.75,2010.75,-0.6210087195882608,0.04915868999751622
2010.75,2011.75,-1.5159894877305593,0.06048639417748051
2011.75,2012.75,-1.51701061644615,0.0696024593125716
2012.75,2013.75,-0.27498501939320796,0.04906470022532169
2013.75,2014.75,-0.1720024064813419,0.04579155398806522
2014.75,2015.75,-1.65400261041097,0.0739912182922727
2015.75,2016.75,-0.8710175686122472,0.05546702323930789
2016.75,2017.75,-1.668972070231682,0.06794373842860832
2017.75,2018.75,-1.4259977810366848,0.07579688239879125
2018.75,2019.75,-1.0620098759454848,0.07015462693857435
2019.75,2020.75,-0.8440129804184231,0.0572809101015661
2020.75,2021.75,-0.6510024898227194,0.056051794775852655
2021.75,2022.75,-3.3069939056641573,0.09755282526753012
2022.75,2023.75,-2.2919939479751825,0.08004306390520079
2023.75,2024.75,-1.1450422430040135,0.06063266935758433
