,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,33537.7888,south_asia_west,10.38574134051786,8.410349650046223,0.3106046251167957,0.2508210690110715,0.2576386171326933,0.2231422214296785,8.614707639535968,7.480378380608811,,,,,,0.363570633100898,0.3300942461562198,12.156775041499747,11.064071206429727
1,2000.75,2001.75,33416.944,south_asia_west,-5.558469733230982,7.1149168793422986,-0.1668373780435621,0.2124308659931885,-0.2019967671040594,0.2231422214296785,-6.729864310533904,7.475543821815808,,,,,,-0.1316779889830648,0.1944861640643887,-4.387075155928056,6.512621132333815
2,2001.75,2002.75,33296.0992,south_asia_west,0.6401783530036586,6.955116817216323,0.0192846814621657,0.2078161068322948,-0.0160023150190571,0.2231422214296785,-0.5312162242992625,7.468014008053641,,,,,,0.0545716779433887,0.1733998666139723,1.811572930306581,5.803931509992472
3,2002.75,2003.75,33175.2544,south_asia_west,-15.29233208768566,7.242329154149777,-0.4623430145895996,0.2151907774012134,-0.4977585481418864,0.2231422214296785,-16.463726664988585,7.51319928439554,,,,,,-0.4269274810373127,0.2062659919137679,-14.120937510382733,6.939177854186702
4,2003.75,2004.75,33054.4096,south_asia_west,-13.611616590539391,6.793453765699019,-0.4130333737220897,0.2019666264550706,-0.3766944038688881,0.157516782849529,-12.414056886151522,5.308076824544472,,,,,,-0.4493723435752912,0.2132143607215291,-14.809176294927257,7.174023254401291
5,2004.75,2005.75,32933.5648,south_asia_west,10.72725689595719,6.269512269268237,0.3267042474085461,0.1866457019561549,0.3488448034923244,0.157516782849529,11.454236832134857,5.302679172630679,,,,,,0.3045636913247678,0.1471215927256961,10.000276959779523,4.949085270507535
6,2005.75,2006.75,32812.72,south_asia_west,-26.94801280307264,6.542528251401235,-0.8237384801803321,0.1912995857898594,-0.8015163834296467,0.157516782849529,-26.221032866894966,5.432242995839892,,,,,,-0.8459605769310174,0.1693529359202535,-27.674992739250307,5.8342564215719985
7,2006.75,2007.75,32691.8752,south_asia_west,-17.594002959723177,6.287691341587487,-0.539796009960801,0.1860278326967087,-0.5174917697166334,0.157516782849529,-16.86702302354551,5.3386935404204126,,,,,,-0.5621002502049686,0.1439573164610288,-18.32098289590084,4.904175920191069
8,2007.75,2008.75,32571.0304,south_asia_west,-22.11236480863932,6.389476199052091,-0.680939510994987,0.1880370793815305,-0.6585525177209531,0.157516782849529,-21.385384872461646,5.379009599330798,,,,,,-0.7033265042690207,0.1540456545984542,-22.839344744816987,5.280452819911691
9,2008.75,2009.75,32450.1856,south_asia_west,15.822348791579795,6.817826528248817,0.4890560215342048,0.2023399705165791,0.4383039207269452,0.2231422214296785,14.180374446066669,7.50154885982686,,,,,,0.5398081223414644,0.1452006590226665,17.464323137092922,4.937305795791409
10,2009.75,2010.75,32329.340799999998,south_asia_west,10.325027926555457,6.8317575385384375,0.3203311901491371,0.2035486816905962,0.3066157273851299,0.2231422214296785,9.882946292237936,7.484297516556324,,,,,,0.3340466529131443,0.1518079048598421,10.76710956087297,5.109043341528756
11,2010.75,2011.75,32208.496,south_asia_west,3.724989809360901,6.725812604128288,0.1160003995397557,0.2008896482950254,0.1022334769884109,0.2231422214296785,3.2829081750433824,7.4697705093936735,,,,,,0.1297673220911005,0.1369086552209621,4.167071443678417,4.586697228274555
12,2011.75,2012.75,32087.6512,south_asia_west,-5.12840065823534,6.194457294914946,-0.1603056615966779,0.1849312163125296,0.0012106858837488,0.1575050369729239,0.03873152215144376,5.271268049596707,,,,,,-0.3218220090771048,0.1382035096734965,-10.295532838622124,4.653855865806238
13,2012.75,2013.75,31966.8064,south_asia_west,-13.948660155780498,6.546990421340215,-0.4376612376247977,0.1945103845100349,-0.6162273981045261,0.1957837319854043,-19.639725467782366,6.625527542694562,,,,,,-0.2590950771450694,0.1418298865169886,-8.25759484377863,4.764585748908844
14,2013.75,2014.75,31845.9616,south_asia_west,-2.428227529690961,6.186229651421817,-0.0764785866000423,0.1848084208112252,0.0326229728235174,0.1565509434846057,1.0357932099961318,5.2395927229744865,,,,,,-0.1855801460236019,0.1386298647320386,-5.892248269378048,4.648911248843885
15,2014.75,2015.75,31725.1168,south_asia_west,-1.5926636055427326,6.202914844130521,-0.0503530367920701,0.1853273015142526,0.0172235573446475,0.156202328416595,0.5447801103650284,5.2277405255525915,,,,,,-0.1179296309287877,0.141758580107311,-3.7301073214504927,4.747940863261957
16,2015.75,2016.75,31604.272,south_asia_west,-12.070047179247206,6.704684467765214,-0.3830610709236223,0.1995221838902365,-0.7318016814869479,0.2088832215166254,-23.058675213595556,7.085191186687392,,,,,,-0.0343204603602966,0.1507117610431971,-1.081419144898856,5.044204930522065
17,2016.75,2017.75,31483.4272,south_asia_west,-3.0771053074164856,6.395157124918444,-0.098031398583517,0.1910314512752056,0.1020493625867348,0.1593388187113349,3.2032250867724508,5.335044020959017,,,,,,-0.2981121597537688,0.1664122292606807,-9.35743570160542,5.58898528500062
18,2017.75,2018.75,31362.5824,south_asia_west,-5.4025426260266185,6.430589053944495,-0.172779108365002,0.191975861712867,-0.2524365798670866,0.1677955379346027,-7.893311847745118,5.629514289472376,,,,,,-0.0931216368629175,0.1623989256781481,-2.911773404308119,5.437002506705856
