,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,49702.3543,central_asia,2.360577190287515,9.054675493431526,0.0476371846832305,0.1841906100849307
1,2001.0,2002.0,49613.6089,central_asia,-11.974545363588376,7.8135100314779,-0.2420823109054861,0.1584889114869399
2,2002.0,2003.0,49524.8635,central_asia,-8.222413707046744,7.818748665962568,-0.1665255507986294,0.1588428050270033
3,2003.0,2004.0,49436.1181,central_asia,17.817731005646504,7.994816779962667,0.3615038099192664,0.1616317755993988
4,2004.0,2005.0,49347.3727,central_asia,17.008451108721058,7.1510945393477225,0.3457049294686607,0.1444478558220124
5,2005.0,2006.0,49258.6273,central_asia,3.3314226790690933,7.550605929700231,0.0678347571437396,0.1535704282169047
6,2006.0,2007.0,49169.8819,central_asia,-27.14398632052205,7.374382513251873,-0.5537060952439142,0.1474601179016592
7,2007.0,2008.0,49081.1365,central_asia,-24.813615067530574,7.017488819107075,-0.5070844255461022,0.1405132771869041
8,2008.0,2009.0,48992.3911,central_asia,-32.6494318048305,6.913193609464909,-0.6684236897618671,0.1366630427470961
9,2009.0,2010.0,48903.6457,central_asia,22.951351182286903,8.058772105139997,0.4707299852604963,0.1622750926944081
10,2010.0,2011.0,48814.9003,central_asia,-15.048774171970178,8.002492199934014,-0.3092100208794887,0.1620796396770119
11,2011.0,2012.0,48726.1549,central_asia,1.4605794601804545,7.771895211731042,0.0300654625085232,0.1581026895890558
12,2012.0,2013.0,48637.4095,central_asia,-15.753536285143122,6.984855846550882,-0.3248721357672323,0.1411919039932984
13,2013.0,2014.0,48548.6641,central_asia,-7.287968852874964,6.87147552219282,-0.1505684797724542,0.1395950337320965
14,2014.0,2015.0,48459.9187,central_asia,-13.177315125462934,6.925979882231677,-0.2727401609019524,0.1402615618697354
15,2015.0,2016.0,48371.1733,central_asia,-14.470925503661707,7.249366710834345,-0.3000644375602294,0.1467430588002851
16,2016.0,2017.0,48282.4279,central_asia,1.3885020153881056,7.29795352559669,0.0288444495467215,0.1484611898940154
17,2017.0,2018.0,48193.6825,central_asia,-25.515540285824127,7.337897062068998,-0.5310305398956956,0.1470069879125028
18,2018.0,2019.0,48104.9371,central_asia,-9.345626781899057,7.162197579640353,-0.1948604153975078,0.1453956817637653
19,2019.0,2020.0,48016.1917,central_asia,-18.13847321096064,8.043548916228632,-0.3788941130886236,0.1625926558202828
20,2020.0,2021.0,47927.4463,central_asia,7.482350307258612,7.949579555117667,0.1565880404932925,0.1615452496650602
21,2021.0,2022.0,47838.7009,central_asia,-11.214795533331095,9.73171670948001,-0.2351347537700694,0.197650908949172
22,2022.0,2023.0,47749.9555,central_asia,-40.19606362750229,12.151277670269794,-0.844336172659194,0.2437980614372481
23,2023.0,2024.0,47661.2101,central_asia,-39.703286860954925,11.930810546582922,-0.8355380621427808,0.2393342300913962
