start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1990.74794520548,1990.8328767123287,0.1373,0.1353,2410.1,2609.8
1990.8328767123287,1990.9150684931508,0.1912,0.1441,2410.1,2609.8
1990.9150684931508,1991.0,0.1774,0.1791,2410.1,2609.8
1991.0,1991.0849315068488,0.1714,0.1834,2410.1,2609.8
1991.0849315068488,1991.1616438356164,0.1232,0.1308,2410.1,2609.8
1991.1616438356164,1991.2465753424656,0.1495,0.1062,2410.1,2609.8
1991.2465753424656,1991.328767123288,0.0991,0.1059,2410.1,2609.8
1991.328767123288,1991.4136986301369,0.1368,0.0689,2410.1,2609.8
1991.4136986301369,1991.495890410959,-0.0659,0.2438,2410.1,2609.8
1991.495890410959,1991.580821917808,-0.5725,0.2165,2410.1,2609.8
1991.580821917808,1991.6657534246576,-0.5353,0.386,2410.1,2609.8
1991.6657534246576,1991.74794520548,0.1137,0.2575,2410.1,2609.8
1991.74794520548,1991.8328767123287,0.1153,0.1299,2410.1,2635.6
1991.8328767123287,1991.9150684931508,0.1824,0.1477,2410.1,2635.6
1991.9150684931508,1992.0,0.1019,0.0648,2410.1,2635.6
1992.0,1992.084699453552,0.0688,0.0663,2410.1,2635.6
1992.084699453552,1992.1639344262296,0.1423,0.138,2410.1,2635.6
1992.1639344262296,1992.2486338797808,0.1141,0.0953,2410.1,2635.6
1992.2486338797808,1992.330601092896,0.2184,0.167,2410.1,2635.6
1992.330601092896,1992.415300546448,0.1465,0.096,2410.1,2635.6
1992.415300546448,1992.4972677595629,0.0498,0.1906,2410.1,2635.6
1992.4972677595629,1992.5819672131147,-0.4166,0.2397,2410.1,2635.6
1992.5819672131147,1992.6666666666667,-0.1382,0.3253,2410.1,2635.6
1992.6666666666667,1992.7486338797808,0.242,0.1933,2410.1,2635.6
1992.7486338797808,1992.8333333333333,0.1282,0.125,2410.1,2670.2
1992.8333333333333,1992.915300546448,0.1499,0.1515,2410.1,2670.2
1992.915300546448,1993.0,0.1166,0.0929,2410.1,2670.2
1993.0,1993.0849315068488,0.0449,0.0603,2410.1,2670.2
1993.0849315068488,1993.1616438356164,0.205,0.1718,2410.1,2670.2
1993.1616438356164,1993.2465753424656,0.1036,0.0704,2410.1,2670.2
1993.2465753424656,1993.328767123288,0.1186,0.0824,2410.1,2670.2
1993.328767123288,1993.4136986301369,0.1733,0.0851,2410.1,2670.2
1993.4136986301369,1993.495890410959,0.0648,0.2201,2410.1,2670.2
1993.495890410959,1993.580821917808,-0.4735,0.2791,2410.1,2670.2
1993.580821917808,1993.6657534246576,-0.2722,0.2532,2410.1,2670.2
1993.6657534246576,1993.74794520548,0.1368,0.2043,2410.1,2670.2
1993.74794520548,1993.8328767123287,0.1687,0.1428,2410.1,2673.3
1993.8328767123287,1993.9150684931508,0.156,0.1051,2410.1,2673.3
1993.9150684931508,1994.0,0.0749,0.0546,2410.1,2673.3
1994.0,1994.0849315068488,0.177,0.1741,2410.1,2673.3
1994.0849315068488,1994.1616438356164,0.2183,0.2094,2410.1,2673.3
1994.1616438356164,1994.2465753424656,0.0679,0.0725,2410.1,2673.3
1994.2465753424656,1994.328767123288,0.1956,0.1377,2410.1,2673.3
1994.328767123288,1994.4136986301369,0.1746,0.0946,2410.1,2673.3
1994.4136986301369,1994.495890410959,-0.3241,0.2275,2410.1,2673.3
1994.495890410959,1994.580821917808,-0.7013,0.2458,2410.1,2673.3
1994.580821917808,1994.6657534246576,-0.5512,0.3173,2410.1,2673.3
1994.6657534246576,1994.74794520548,-0.1465,0.2571,2410.1,2673.3
1994.74794520548,1994.8328767123287,0.1972,0.1638,2410.1,2678.8
1994.8328767123287,1994.9150684931508,0.2454,0.1613,2410.1,2678.8
1994.9150684931508,1995.0,0.1021,0.0771,2410.1,2678.8
1995.0,1995.0849315068488,0.0419,0.0636,2410.1,2678.8
1995.0849315068488,1995.1616438356164,0.0986,0.0988,2410.1,2678.8
1995.1616438356164,1995.2465753424656,0.1623,0.1499,2410.1,2678.8
1995.2465753424656,1995.328767123288,0.1754,0.1184,2410.1,2678.8
1995.328767123288,1995.4136986301369,0.1905,0.092,2410.1,2678.8
1995.4136986301369,1995.495890410959,0.1224,0.1969,2410.1,2678.8
