start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
2000.2486338797808,2001.2465753424656,0.999,1.001886283,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2001.2465753424656,2002.2465753424656,-0.468,1.001886283,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2002.2465753424656,2003.2465753424656,0.012,1.001886283,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2003.2465753424656,2004.2486338797808,-1.104,1.001886283,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2004.2486338797808,2005.2465753424656,0.652,0.729592257,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2005.2465753424656,2006.2465753424656,0.5485,0.735651905,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2006.2465753424656,2007.2465753424656,0.855,0.758590761,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2007.2465753424656,2008.2486338797808,-0.4175,0.726553538,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2008.2486338797808,2009.2465753424656,0.049,0.723929552,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2009.2465753424656,2010.2465753424656,0.9105,0.70498557,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2010.2465753424656,2011.2465753424656,-0.848666667,0.581757435,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2011.2465753424656,2012.2486338797808,0.075333333,0.610834651,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2012.2486338797808,2013.2465753424656,0.877,0.629918848,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2013.2465753424656,2014.2465753424656,0.846,0.623345853,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2014.2465753424656,2015.2465753424656,0.751666667,0.615175817,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2015.2465753424656,2016.2486338797808,-0.201333333,0.613975362,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2016.2486338797808,2017.2465753424656,0.554,0.584164306,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2017.2465753424656,2018.2465753424656,-0.887666667,0.616388536,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2018.2465753424656,2019.2465753424656,-0.750333333,0.587367614,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2019.2465753424656,2020.2486338797808,-0.418333333,0.582008631,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2020.2486338797808,2021.2465753424656,-0.136,0.62051857,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2021.2465753424656,2022.2465753424656,-0.376666667,0.620239074,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2022.2465753424656,2023.2465753424656,-0.416666667,0.630666975,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
2023.2465753424656,2024.2459016393443,-0.103533333,0.609385074,1161.801,1.416,Assumed hydrological year: 1 Apr - 31 Mar
