start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
2003.745205479452,2013.745205479452,-14.35714349,2.062423102,11497.77911,11497.77911
2013.745205479452,2019.745205479452,-1.97368754,1.791995688,11497.77911,11497.32956
