,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,2490.31325,north_asia,2.0904521184145177,1.2267275734290792,0.8419592777940167,0.5086906230783982,,,,,,,,,,0.0122354552694676,0.4227551889776134,0.03037870602820547,1.0157846210766952
1,2000.75,2001.75,2479.95025,north_asia,0.6131995481200558,0.8877642110706268,0.2480068631080625,0.3692549074524317,,,,,,,,,,-0.5817169594164865,0.2372867178695693,-1.4383012315773527,0.5746629980379334
2,2001.75,2002.75,2469.58725,north_asia,0.0057935482935522,0.8992039569571637,0.0023530171842537,0.374236364819586,,,,,,,,,,-0.8273708053402953,0.2449666437558119,-2.037134598714953,0.5973466252657308
3,2002.75,2003.75,2459.22425,north_asia,0.660810058132524,4.277614167451894,0.269515256078417,1.7802313839074049,,,,,,1.2235675869102631,3.530354261689272,2.9999999999999707,8.483955445427478,-0.6845370747534295,0.2310963166454763,-1.6783798837349235,0.5615768964047384
4,2003.75,2004.75,2448.86125,north_asia,1.2409446917728055,4.278591351654355,0.5082683749259684,1.7805039308821549,,,,,,1.228745434737759,3.530354261689272,2.9999999999999707,8.483955445427478,-0.2122086848858225,0.239347818287179,-0.5181106164543603,0.5756809246722295
5,2004.75,2005.75,2438.49825,north_asia,1.296735501427174,4.277498200197361,0.5333763982271378,1.780031707463805,,,,,,1.2339672916491544,3.530354261689272,2.999999999999971,8.483955445427478,-0.1672144951948789,0.2248597449025648,-0.40652899714562357,0.5406684711565282
6,2005.75,2006.75,2428.13525,north_asia,0.7927092297148047,4.277425664613408,0.3274506695022728,1.7801296111190084,,,,,,1.2392337211214668,3.530354261689272,2.999999999999971,8.483955445427478,-0.5843323821169211,0.227938842899705,-1.414581540570362,0.5522327754319154
7,2006.75,2007.75,2417.77225,north_asia,0.7234181599527574,4.277393192078439,0.3001088894072297,1.7801288734962468,,,,,,1.2445452962923629,3.530354261689272,2.999999999999971,8.483955445427478,-0.6443275174779036,0.22791579934633,-1.5531636800944568,0.5531081121590735
8,2007.75,2008.75,2407.40925,north_asia,0.5123525114000586,4.277056286225381,0.2134635787338627,1.78002037921371,,,,,,1.2499026001680864,3.530354261689272,2.999999999999971,8.483955445427478,-0.8229754427003609,0.224500753308517,-1.975294977199855,0.5483907154548895
9,2008.75,2009.75,2397.04625,north_asia,1.5903555107186664,4.277684762396271,0.6654610579663301,1.780006251769202,,,,,,1.2553062258367784,3.530354261689272,2.999999999999971,8.483955445427478,0.0756158900958818,0.2240522526585801,0.18071102143736134,0.5384218517169598
10,2009.75,2010.75,2386.68325,north_asia,1.1435753602571117,4.277346820181766,0.4805901283656172,1.7800141609879194,,,,,,1.260756776687356,3.530354261689272,2.999999999999971,8.483955445427478,-0.2995765199561216,0.2243034548145002,-0.7128492794857484,0.54012690142915
11,2010.75,2011.75,2376.32025,north_asia,-0.0549067583602335,0.868089757612204,-0.0231753166615832,0.3612852734674345,,,,,,,,,,-0.8528991391861324,0.2246838859910688,-2.020681211168608,0.5492364670818874
12,2011.75,2012.75,2365.95725,north_asia,-0.2756177524813647,0.8681702533037821,-0.1168436554644648,0.3612750579770941,,,,,,,,,,-0.946567477989014,0.2246674594060328,-2.2328195726008357,0.5512475931521672
13,2012.75,2013.75,2355.59425,north_asia,1.187881019411383,0.8834280974349517,0.5057982229189459,0.3668388008345642,,,,,,,,,,-0.3239255996056031,0.233509112450349,-0.7607481680191847,0.5623565768028704
14,2013.75,2014.75,2345.23125,north_asia,1.184907947011045,0.8860544302388282,0.506761696575714,0.3679384671929536,,,,,,,,,,-0.322962125948835,0.2352328961686883,-0.7551486077306186,0.5664702858727556
15,2014.75,2015.75,2334.86825,north_asia,-0.4740975517954708,0.8860967436048226,-0.203662079934478,0.368649354776827,,,,,,,,,,-1.033385902459027,0.2363432812181881,-2.4055814738482315,0.580476613105616
16,2015.75,2016.75,2324.50525,north_asia,1.3484830228770874,0.8856714554213726,0.5818617294202807,0.3675346798393213,,,,,,,,,,-0.2478620931042684,0.2346008113459991,-0.5744282664867701,0.5644230287318445
17,2016.75,2017.75,2314.14225,north_asia,-0.4652371338577354,0.8869002364118079,-0.2016457912181991,0.3689887608172997,,,,,,,,,,-1.0313696137427482,0.2368723398987207,-2.379575790532689,0.5814528293133341
18,2017.75,2018.75,2303.77925,north_asia,0.3405963818777612,0.8879181382860429,0.1482873177256914,0.3694714065942832,,,,,,,,,,-0.6814365047988576,0.2376234838781025,-1.5651696421082892,0.576292912128167
19,2018.75,2019.75,2293.41625,north_asia,1.0517313753377553,0.8732917625639839,0.4599671182797019,0.362792541639323,,,,,,,,,,-0.3697567042448472,0.2270995994464291,-0.8454620159593919,0.5473031110703173
20,2019.75,2020.75,2283.05325,north_asia,0.6381265026334277,0.9336641466986816,0.2803467867256758,0.3883512846647611,,,,,,,,,,-0.5493770357988732,0.2660310510079209,-1.250494255974816,0.642262088205798
21,2020.75,2021.75,2272.69025,north_asia,0.8676171971986307,0.9345811890070738,0.3829065051170762,0.3885406560036911,,,,,,,,,,-0.4468173174074728,0.2663074185361483,-1.0124309287207094,0.641874727494394
22,2021.75,2022.75,2262.32725,north_asia,-0.4587291160681093,1.3234065647855624,-0.203378819046322,0.5507009783275967,,,,,,,,,,-1.033102641570871,0.4724694353400871,-2.3302046092985456,1.141198498730361
23,2022.75,2023.75,2251.96425,north_asia,-0.1843020618599007,1.3232988014701297,-0.0820868411899373,0.5507255023618497,,,,,,,,,,-0.9118106637144864,0.4724980198385178,-2.0472049224014337,1.1399091827078889
24,2023.75,2024.75,2241.60125,north_asia,0.2340514749945901,1.3491151726695876,0.1047268073308104,0.5614621524906307,,,,,,,,,,-0.7249970151937386,0.484969636656792,-1.6202787528580396,1.1680832941088015
