start_dates,end_dates,errors
2010.75,2011.75,0.2797351483690008
2011.75,2012.75,0.25840428039152424
2012.75,2013.75,0.11735855644850476
2013.75,2014.75,0.10163058891410963
2014.75,2015.75,0.22414185820566945
2015.75,2016.75,0.23010303527986045
2016.75,2017.75,0.0914681334790826
2017.75,2018.75,0.07614187415125104
2018.75,2019.75,0.4689487340750744
