start_dates,end_dates,changes,errors
2000.0,2001.0,-18.995791012237017,55.08026072784177
2001.0,2002.0,-31.129658086054754,53.47723243260334
2002.0,2003.0,-16.125234566354507,54.287035061904305
2003.0,2004.0,-29.725715486761942,38.141852438751904
2004.0,2005.0,10.490007275767162,37.792918758592705
2005.0,2006.0,-0.2061686008879012,40.362377089615826
2006.0,2007.0,-82.18509811946434,39.664973331250756
2007.0,2008.0,-11.470246634669813,38.17883128629402
2008.0,2009.0,-9.881790656837852,38.91017947159705
2009.0,2010.0,-20.936619711003868,38.1472073897723
2010.0,2011.0,54.21030700577958,38.65199727371667
2011.0,2012.0,-23.802465555915507,38.41549650555306
2012.0,2013.0,-7.772400110473913,37.8848645988477
2013.0,2014.0,-50.85851340701423,38.22463497018672
2014.0,2015.0,20.7809251461336,37.3194935400524
2015.0,2016.0,3.1301780762685762,37.44048198949635
2016.0,2017.0,32.89845255203745,38.232161340405995
2017.0,2018.0,-47.976548611268726,39.08530865491247
2018.0,2019.0,-26.680936904353654,37.37653091461051
2019.0,2020.0,45.08614127117214,39.50329539223523
2020.0,2021.0,-77.34985364357878,41.07037544759855
2021.0,2022.0,-31.329553932028535,41.898783165790555
2022.0,2023.0,-47.739787569614585,45.09507993888022
2023.0,2024.0,-60.089316415187334,64.35166346523269
