start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
1999.74794520548,2000.7486338797808,0.3048850629040815,0.1414384817677898,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2000.7486338797808,2001.74794520548,-0.1303985091840142,0.1414276072601417,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2001.74794520548,2002.74794520548,0.125046746970051,0.1414279475521005,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2002.74794520548,2003.74794520548,-0.4552728169469529,0.1228977426950655,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2003.74794520548,2004.7486338797808,-0.4433663685751922,0.1228908714162844,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2004.7486338797808,2005.74794520548,0.3025148133461816,0.1229715637585236,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2005.74794520548,2006.74794520548,-0.894953557846882,0.1229374625573539,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2006.74794520548,2007.74794520548,-0.6098958003538639,0.1229542345049089,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2007.74794520548,2008.7486338797808,-0.7362206206066995,0.122591707291166,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2008.7486338797808,2009.74794520548,0.4951567029391396,0.1224063066819651,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2009.74794520548,2010.74794520548,0.4492029902394489,0.1219287256482383,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2010.74794520548,2011.74794520548,0.1636438992834006,0.1024646788478333,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2011.74794520548,2012.7486338797808,-0.3041136461195791,0.1000366834273729,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2012.7486338797808,2013.74794520548,-0.1644000632515814,0.0998501200386619,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2013.74794520548,2014.74794520548,-0.3116376576202726,0.0998738863516752,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2014.74794520548,2015.74794520548,-0.1894307522322268,0.0999123279575483,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2015.74794520548,2016.7486338797808,0.1235303233858404,0.0994971308889224,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2016.7486338797808,2017.74794520548,-0.2703514778706341,0.0995705558598892,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2017.74794520548,2018.74794520548,-0.0556972632678595,0.0992700003512871,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2018.74794520548,2019.74794520548,-0.1129124463755234,0.0998056406760975,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2019.74794520548,2020.7486338797808,0.256182899007168,0.0985592739415115,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2020.7486338797808,2021.74794520548,-0.3219913125164071,0.0981731828604511,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2021.74794520548,2022.74794520548,-0.8323882712941597,0.0986529362699359,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2022.74794520548,2023.74794520548,-0.4502013309575394,0.0987099550092601,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
2023.74794520548,2024.7459016393443,-0.2164897289741621,0.0991524750488063,33568.298,33267.972,Assumed hydrological year: 1 Oct - 30 Sept
