start_dates,end_dates,changes,errors
2000.0,2001.0,-1.4453161261562322,9.401374988609081
2001.0,2002.0,-0.8420815678597566,9.397027918715631
2002.0,2003.0,1.4493625187363075,9.400503206735962
2003.0,2004.0,4.288987566041837,7.324391603577632
2004.0,2005.0,0.5126899419390469,7.320719432324735
2005.0,2006.0,-0.28569261742141233,7.306456444422471
2006.0,2007.0,-3.62545344778341,7.3047497190182
2007.0,2008.0,-0.29300040431952845,7.30382473107179
2008.0,2009.0,1.7808005857546592,7.303831936913672
2009.0,2010.0,-2.377872870857835,7.300694184124288
2010.0,2011.0,1.3452603279008024,7.306551471486254
2011.0,2012.0,4.1019281393290195,8.929993240976849
2012.0,2013.0,4.02377415829702,8.944884378728684
2013.0,2014.0,-8.565880059284428,8.844354903853842
2014.0,2015.0,-7.344701199910288,8.852339585114066
2015.0,2016.0,-2.414671591093114,8.945007027774826
2016.0,2017.0,-4.577099523518609,8.808140381052404
2017.0,2018.0,-0.9345880509957792,6.6458173786929144
2018.0,2019.0,-2.7454866173730466,6.648635780373949
2019.0,2020.0,-5.769064685628116,8.88300536567641
2020.0,2021.0,2.0423918504497616,8.897894675928955
2021.0,2022.0,2.5196859770662665,8.889148025781529
2022.0,2023.0,-1.0659299417454213,9.398614062802523
2023.0,2024.0,-0.8931800221897397,9.399545992939549
