,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,14582.8222,western_canada_us,9.135420250472864,25.087472467394157,0.6283357810811874,1.732221856760453,,,,,,,,,0.8876779659033631,0.5099825434988984,12.906015397783529,7.412905949015432
1,2000.75,2001.75,14504.3926,western_canada_us,-15.190157308004476,24.36278779796041,-1.0504310882147945,1.6816454681529365,,,,,,,,,-0.791088903392619,0.2956706177392051,-11.439841244201087,4.319476645500748
2,2001.75,2002.75,14425.963,western_canada_us,-0.5383558797964795,24.358447318921552,-0.0374308326742647,1.682162464113019,,,,,,,,,0.2219113521479107,0.2985970349915731,3.1916811004996326,4.326756842325706
3,2002.75,2003.75,14347.5334,western_canada_us,-18.191303913462484,19.17608331060873,-1.27171978143513,1.3227854723784305,,,,,-1.7332189318163014,1.1970166523453094,-24.792814264205468,17.377585109046617,-1.226307364724173,0.2918493190324244,-17.541702416423917,4.316158628649576
4,2003.75,2004.75,14269.1038,western_canada_us,-18.251662613447674,19.19324191439305,-1.28295249772654,1.323961853526047,,,,,-1.695076337082048,1.2020472013009018,-24.11465854213929,17.447868824244285,-1.2869153920412462,0.2925094040934804,-18.308039922921676,4.333449897717867
5,2004.75,2005.75,14190.6742,western_canada_us,-11.420787826683371,19.182632799422457,-0.8072310818426794,1.324141206659417,,,,,-0.2804675799159611,1.2022730009380265,-3.968083978099119,17.410558133096814,-1.750081317439612,0.2948196723070744,-24.76032929789444,4.445000334481888
6,2005.75,2006.75,14112.2446,western_canada_us,-12.380073212415692,19.19464812686608,-0.8798972480947239,1.3248686074247682,,,,,-1.3724124056548606,1.2058626487923296,-19.30971610199379,17.48807898168274,-0.8034688242048014,0.2932266142014988,-11.304732329925603,4.283503997216683
7,2006.75,2007.75,14033.815,western_canada_us,27.7803975078604,19.245534567782062,1.985489296836909,1.3256061095475915,,,,,3.587269291792869,1.2096757648653405,50.192044375413545,17.69548468370388,-0.032377431789266,0.2908436725235934,-0.453015751241961,4.211601769774796
8,2007.75,2008.75,13955.3854,western_canada_us,-0.5441265839242938,19.228770680031666,-0.0391077609043277,1.3279131965732476,,,,,-0.7305187917826055,1.219143956240712,-10.164087267424806,17.661039698821895,0.2362165363037358,0.2933958277910886,3.2866033235658096,4.251674084474661
9,2008.75,2009.75,13876.9558,western_canada_us,-22.33696924070218,19.29886922370755,-1.6144882284672524,1.3305218221238604,,,,,-2.543800638713844,1.2298046378437026,-35.19430840036145,17.89482985024547,-1.1012625518908743,0.2961639691104568,-15.236325241514514,4.355719375228717
