start_dates,end_dates,changes,errors
2000.0,2001.0,-0.7873548377722621,0.4897701771223535
2001.0,2002.0,-0.5535730640601786,0.45126968602148826
2002.0,2003.0,-0.11410500636075309,0.3869615863031918
2003.0,2004.0,-0.19602980569879094,0.22535201945313493
2004.0,2005.0,-0.031813430391362765,0.21472619054030764
2005.0,2006.0,-0.5991146761113355,0.21729826111288905
2006.0,2007.0,-0.4157104989113465,0.2156997541512541
2007.0,2008.0,-0.8161323523898352,0.21897480412491085
2008.0,2009.0,-0.9223394041018315,0.21541059690527625
2009.0,2010.0,-0.9176713290472412,0.21871493170549047
2010.0,2011.0,-0.7463103355305961,0.23444392943180273
2011.0,2012.0,-1.0397651985871608,0.22304664088964113
2012.0,2013.0,-0.951563548830829,0.22008552744410453
2013.0,2014.0,-0.2236659930948912,0.21537944929073954
2014.0,2015.0,-0.3561252266112168,0.2162595018683628
2015.0,2016.0,-0.6830781971589941,0.21892469900796963
2016.0,2017.0,-0.7273479091494024,0.22276970168713728
2017.0,2018.0,-0.16094045843097854,0.21239238262918175
2018.0,2019.0,-0.01952842525932385,0.21375910069263288
2019.0,2020.0,-1.2659481411517857,0.2464525358852633
2020.0,2021.0,-0.8891314108654681,0.22646520991767877
2021.0,2022.0,0.017234033419645817,0.22281000306849932
2022.0,2023.0,-0.6953602804960293,0.26468509146634994
2023.0,2024.0,-0.6033395745602665,0.344100532028987
