,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,2000.25,2001.25,979.59505,new_zealand,1.5680129733918688,1.4457116846255216,1.605491133190747,1.246065471643462,,,,,,,,,,0.1110309943140451,0.3611040276972962,0.10843911618933688,0.41837920574589355
1,2001.25,2002.25,971.57725,new_zealand,0.1600372262104448,1.4435552253986563,0.1652146368784562,1.246021237049522,,,,,,,,,,-1.3292455019982456,0.3609513573538513,-1.2875902953381062,0.4230939963622383
2,2002.25,2003.25,963.55945,new_zealand,0.5029825355366146,1.444272668547104,0.5235753991177575,1.2464706434407953,,,,,,,,,,-0.9708847397589444,0.3624996884921096,-0.9326986503579552,0.4225423390742015
3,2003.25,2004.25,955.54165,new_zealand,0.1548826543089249,2.3439487630966007,0.1625765872268941,2.023226279705789,,,,,,2.0989098011291483,3.6601059653146506,1.999578947368402,4.241462508390562,-1.77375662667536,0.3644674973587541,-1.6898136387505522,0.4306110571969978
4,2004.25,2005.25,947.52385,new_zealand,1.4401391611544925,2.343522246812651,1.5244709448645175,2.021914059159031,,,,,,2.1166704506404965,3.6601059653146506,1.999578947368402,4.241462508390562,0.9322714390885388,0.3340719855992782,0.8806993749405823,0.3895241111724327
5,2005.25,2006.25,939.50605,new_zealand,1.054309862672814,2.343186431203919,1.125572644903797,2.0220673868553094,,,,,,2.134734241011134,3.6601059653146506,1.9995789473684022,4.241462508390563,0.1164110487964602,0.3377636880984771,0.10904077797722624,0.39134194114516735
6,2006.25,2007.25,931.48825,new_zealand,1.1290186533338904,2.3448125648982177,1.2157060500086838,2.023396302055432,,,,,,2.1531090001104345,3.6601059653146506,1.9995789473684022,4.241462508390563,0.2783030999069332,0.3682236029219649,0.2584583592993787,0.42678789363682695
7,2007.25,2008.25,923.47045,new_zealand,0.0067725088113654,2.342677025995929,0.0073558254882837,2.022139569761256,,,,,,2.1718028276618035,3.6601059653146506,1.999578947368402,4.241462508390562,-2.157091176685236,0.3394878487359815,-1.9860339297456708,0.40564373321522607
8,2008.25,2009.25,915.45265,new_zealand,0.466596624877817,2.342688122159416,0.5112231929833742,2.0220488948450974,,,,,,2.1908241071475607,3.6601059653146506,1.999578947368402,4.241462508390562,-1.1683777211808124,0.3373205799229667,-1.066385697612768,0.3944112706144728
9,2009.25,2010.25,907.43485,new_zealand,0.8950693977458106,2.343099179370848,0.989341202625423,2.022135029973237,,,,,,2.210181518344946,3.6601059653146506,1.999578947368402,4.241462508390562,-0.2314991130940999,0.339379667690762,-0.20944015187678056,0.3933155294065437
10,2010.25,2011.25,899.41705,new_zealand,-0.1666207211701052,2.342338976231484,-0.1858115625364256,2.0218350064110227,,,,,,2.22988405053264,3.6601059653146506,1.999578947368402,4.241462508390562,-2.6015071756054917,0.332152696298974,-2.332820389708613,0.40209314666599194
11,2011.25,2012.25,891.3992499999999,new_zealand,0.3467352259155628,1.436041576069247,0.3901490399508008,1.239464453885615,,,,,,,,,,-1.104311098925901,0.3376227060538618,-0.9814289390931763,0.39420679935569036
12,2012.25,2013.25,883.3814500000001,new_zealand,1.3410080998386538,1.4391415983579787,1.5226075095047955,1.2408816743147468,,,,,,,,,,0.0281473706280937,0.3427889858897688,0.02479027048389543,0.3971277735859905
13,2013.25,2014.25,875.36365,new_zealand,1.295148949685753,1.4399260072642657,1.484007347060392,1.241650173965084,,,,,,,,,,-0.0104527918163097,0.345560578921685,-0.009122544015023944,0.40033702837505164
14,2014.25,2015.25,867.3458499999999,new_zealand,1.2593618689681734,1.442644572034625,1.4563410004636377,1.2440675824392708,,,,,,,,,,-0.0381191384130643,0.3541484277438751,-0.03296328907862247,0.41028922203650536
15,2015.25,2016.25,859.32805,new_zealand,-0.1128818532040976,1.448554741009997,-0.1317558733912732,1.2503463447624326,,,,,,,,,,-1.6262160122679752,0.3756100917945926,-1.3932606755969121,0.4406904458242873
16,2016.25,2017.25,851.31025,new_zealand,1.3757893059184831,1.4503356943719043,1.620947349333662,1.2504841829026447,,,,,,,,,,0.1264872104569603,0.3760686784177343,0.10735681917964973,0.4357138951134206
17,2017.25,2018.25,843.29245,new_zealand,-1.0638643082141197,1.4527301923877751,-1.2653564071732224,1.2531190848826936,,,,,,,,,,-2.759816546049924,0.3847393924390975,-2.3203504592989717,0.4605775810751427
18,2018.25,2019.25,835.2746500000001,new_zealand,-0.5864744210865144,1.4563734625266778,-0.704246367948579,1.25684991260248,,,,,,,,,,-2.198706506825281,0.3967223991735637,-1.8310142365173856,0.46863788090177916
19,2019.25,2020.25,827.25685,new_zealand,-0.1971404947841984,1.4572398471470236,-0.2390233406611427,1.2578238238360262,,,,,,,,,,-1.7334834795378449,0.3997971123040401,-1.4297339745610882,0.46865478565381263
20,2020.25,2021.25,819.23905,new_zealand,0.762292294789887,1.4927755776259126,0.9332880957624434,1.2881060681885992,,,,,,,,,,-0.5611720431142585,0.4867588747023095,-0.45835484933302184,0.5643824705500863
21,2021.25,2022.25,811.22125,new_zealand,-0.1880105411961156,1.5737058588409705,-0.2324597266234508,1.3583588817924543,,,,,,,,,,-1.7269198655001528,0.6502736431238878,-1.3967113496650432,0.7565810700591944
22,2022.25,2023.25,803.20345,new_zealand,-0.1761474167593541,1.5757297149322458,-0.2199659987848335,1.360108812510317,,,,,,,,,,-1.7144261376615355,0.6539212040187949,-1.3729018895743004,0.7606805259635515
23,2023.25,2024.25,795.18565,new_zealand,0.1563726759350763,1.5720042807405616,0.1972409908953104,1.3568975747897862,,,,,,,,,,-1.2972191479813917,0.6472155650689886,-1.0284354612258892,0.7515694746474106
