,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,33537.7888,south_asia_west,3.671582521526705,14.902119018449092,0.1098054029359562,0.4452402793580849,-0.3006412618070753,0.3945308831839756,-10.052594613622045,13.21344514195769,,,,,0.363570633100898,0.3300942461562198,12.156775041499747,11.064071206429727
1,2000.75,2001.75,33416.944,south_asia_west,-6.8349625187246055,14.220995755696286,-0.2051512881023092,0.4247994474215154,-0.4353060217996433,0.3945308831839756,-14.502957162481437,13.22377916064476,,,,,-0.1316779889830648,0.1944861640643887,-4.387075155928056,6.512621132333815
2,2001.75,2002.75,33296.0992,south_asia_west,-0.3149714882548287,14.140297067401065,-0.0094881758999807,0.4225106294070488,-0.23022946432144,0.3945308831839756,-7.642745853561098,13.209410463143918,,,,,0.0545716779433887,0.1733998666139723,1.811572930306581,5.803931509992472
3,2002.75,2003.75,33175.2544,south_asia_west,-11.191393694787712,11.36494352746626,-0.3383566789315167,0.339171696181219,-0.5578961758931062,0.3945308831839756,-18.45282252134882,13.236078064172624,-0.030246379864131,0.2112545472357252,-1.0004210526315687,7.0702954108178355,-0.4269274810373127,0.2062659919137679,-14.120937510382733,6.939177854186702
4,2003.75,2004.75,33054.4096,south_asia_west,-14.753409079492696,10.957165928602128,-0.4476801330299227,0.3266564049588466,-0.863311096826835,0.2788236365158875,-28.45062989091925,9.439278969820396,-0.0303569586876416,0.2112545472357252,-1.000421052631569,7.070295410817835,-0.4493723435752912,0.2132143607215291,-14.809176294927257,7.174023254401291
5,2004.75,2005.75,32933.5648,south_asia_west,7.884881882201163,10.803095769341892,0.2401382223073863,0.3225805776226043,0.446319324613517,0.2788236365158875,14.654789739455541,9.360197581936376,-0.0304683490161254,0.2112545472357252,-1.0004210526315673,7.070295410817835,0.3045636913247678,0.1471215927256961,10.000276959779523,4.949085270507535
6,2005.75,2006.75,32812.72,south_asia_west,-17.502676608257914,10.871655986100194,-0.5350163788971599,0.3237900066045312,-0.7285079999448912,0.2788236365158875,-23.832616032891877,9.407251223633107,-0.030580559815571,0.2112545472357252,-1.000421052631568,7.0702954108178355,-0.8459605769310174,0.1693529359202535,-27.674992739250307,5.8342564215719985
7,2006.75,2007.75,32691.8752,south_asia_west,-18.79101811696697,10.831416320431256,-0.57652125135254,0.3224219125877204,-1.136769903668114,0.2788236365158875,-37.0516504023685,9.513593096772993,-0.0306936001845371,0.2112545472357252,-1.000421052631569,7.070295410817835,-0.5621002502049686,0.1439573164610288,-18.32098289590084,4.904175920191069
8,2007.75,2008.75,32571.0304,south_asia_west,-12.934434728573494,10.827244190506033,-0.3983096215756303,0.3229395131167097,-0.460794881101258,0.2788236365158875,-14.96353838827192,9.36141871298692,-0.030807479356612,0.2112545472357252,-1.000421052631567,7.0702954108178355,-0.7033265042690207,0.1540456545984542,-22.839344744816987,5.280452819911691
9,2008.75,2009.75,32450.1856,south_asia_west,6.566213257771233,11.237686072314478,0.2029563483077609,0.3356377887899812,0.0999831292847468,0.3945308831839756,3.2347376888523525,13.204872384584029,-0.0309222067029281,0.2112545472357252,-1.0004210526315662,7.070295410817835,0.5398081223414644,0.1452006590226665,17.464323137092922,4.937305795791409
10,2009.75,2010.75,32329.340799999998,south_asia_west,11.417495208799211,11.258237973570994,0.3542246911846238,0.3359624542467954,0.7596652123754597,0.3945308831839756,24.485797118156245,13.260519655150755,-0.0310377917347323,0.2112545472357252,-1.000421052631569,7.070295410817835,0.3340466529131443,0.1518079048598421,10.76710956087297,5.109043341528756
11,2010.75,2011.75,32208.496,south_asia_west,12.491496264348942,14.041619841631372,0.3889993346753485,0.4191471680628509,0.4915499126815066,0.3945308831839756,15.784587146213445,13.22744793419357,,,,,0.1297673220911005,0.1369086552209621,4.167071443678417,4.586697228274555
12,2011.75,2012.75,32087.6512,south_asia_west,-0.6699785601793796,13.229845974949152,-0.0209424659855069,0.395305421866931,0.123255642528001,0.2786153258946929,3.943119113672771,9.326585667909887,,,,,-0.3218220090771048,0.1382035096734965,-10.295532838622124,4.653855865806238
13,2012.75,2013.75,31966.8064,south_asia_west,-9.499676724832256,13.391207295046692,-0.2980673574373802,0.3998763702356046,-0.4937210723077808,0.3019104715999371,-15.735337876261042,10.134711982720987,,,,,-0.2590950771450694,0.1418298865169886,-8.25759484377863,4.764585748908844
14,2013.75,2014.75,31845.9616,south_asia_west,2.011317234149574,13.228263773745432,0.0633477289056362,0.3952479907517552,0.1555941692567846,0.278077077547726,4.940180801517456,9.309765295066265,,,,,-0.1855801460236019,0.1386298647320386,-5.892248269378048,4.648911248843885
15,2014.75,2015.75,31725.1168,south_asia_west,2.837442491190087,13.236770422475225,0.0897074847802467,0.3954908728113904,0.1406631659111913,0.2778809647211008,4.449167701886352,9.30258477100911,,,,,-0.1179296309287877,0.141758580107311,-3.7301073214504927,4.747940863261957
16,2015.75,2016.75,31604.272,south_asia_west,-7.649379749622101,13.470598117339032,-0.2427645522239345,0.4023380713465854,-0.6078900786656621,0.3105653930861058,-19.15428762207423,10.437814013518295,,,,,-0.0343204603602966,0.1507117610431971,-1.081419144898856,5.044204930522065
