start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,hydrological_correction_value,remarks
2005.9561643835616,2006.041095890411,66.3,21.76,2949,2949,6.25,hyd. corr. detrended
2006.041095890411,2006.123287671233,13.3,18.25,2949,2949,2.88,hyd. corr. detrended
2006.123287671233,2006.2027397260276,-39.15,19.92,2949,2949,-2.64,hyd. corr. detrended
2006.2027397260276,2006.2876712328768,10.6,19.36,2949,2949,-1.61,hyd. corr. detrended
2006.2876712328768,2006.3698630136987,-27.52,17.5,2949,2949,-6.78,hyd. corr. detrended
2006.3698630136987,2006.454794520548,-1.6,18.93,2949,2949,-9.66,hyd. corr. detrended
2006.454794520548,2006.5369863013696,-5.65,19.87,2949,2949,-7.04,hyd. corr. detrended
2006.5369863013696,2006.6219178082192,-10.68,17.39,2949,2949,-5.46,hyd. corr. detrended
2006.6219178082192,2006.7068493150684,-20.22,18.53,2949,2949,5.34,hyd. corr. detrended
2006.7068493150684,2006.7890410958903,15.48,19.82,2949,2949,8.67,hyd. corr. detrended
2006.7890410958903,2006.87397260274,5.93,18.32,2949,2949,6.27,hyd. corr. detrended
2006.87397260274,2006.9561643835616,40.53,18.03,2949,2949,2.91,hyd. corr. detrended
2006.9561643835616,2007.041095890411,-22.97,18.06,2949,2949,15.85,hyd. corr. detrended
2007.041095890411,2007.123287671233,65.34,17.39,2949,2949,0.79,hyd. corr. detrended
2007.123287671233,2007.2027397260276,-4.39,16.86,2949,2949,-0.7,hyd. corr. detrended
2007.2027397260276,2007.2876712328768,-2.47,16.07,2949,2949,8.21,hyd. corr. detrended
2007.2876712328768,2007.3698630136987,-10.24,15.51,2949,2949,1.6,hyd. corr. detrended
2007.3698630136987,2007.454794520548,-35.36,17.18,2949,2949,-24.39,hyd. corr. detrended
2007.454794520548,2007.5369863013696,-1.52,16.96,2949,2949,-12.49,hyd. corr. detrended
2007.5369863013696,2007.6219178082192,-30.07,15.47,2949,2949,-0.6,hyd. corr. detrended
2007.6219178082192,2007.704109589041,-5.06,15.81,2949,2949,5.4,hyd. corr. detrended
2007.704109589041,2007.7890410958903,8.29,17.19,2949,2949,-0.31,hyd. corr. detrended
2007.7890410958903,2007.87397260274,10.57,19.05,2949,2949,12.76,hyd. corr. detrended
2007.87397260274,2007.9561643835616,40.54,19.65,2949,2949,-3.55,hyd. corr. detrended
2007.9561643835616,2008.0409836065571,16.57,18.72,2949,2949,11.22,hyd. corr. detrended
2008.0409836065571,2008.122950819672,5.19,18.35,2949,2949,5.32,hyd. corr. detrended
2008.122950819672,2008.204918032787,33.85,18.04,2949,2949,1.31,hyd. corr. detrended
2008.204918032787,2008.2896174863388,-7.89,17.82,2949,2949,-0.29,hyd. corr. detrended
2008.2896174863388,2008.3715846994533,-19.04,17.57,2949,2949,-9.76,hyd. corr. detrended
2008.3715846994533,2008.4562841530053,-26.41,17.09,2949,2949,-14.58,hyd. corr. detrended
2008.4562841530053,2008.53825136612,-32.55,17.71,2949,2949,-7.89,hyd. corr. detrended
2008.53825136612,2008.622950819672,2.74,17.1,2949,2949,-3.25,hyd. corr. detrended
2008.622950819672,2008.707650273224,-2.99,17.16,2949,2949,1.23,hyd. corr. detrended
2008.707650273224,2008.7896174863388,26.27,18.14,2949,2949,9.86,hyd. corr. detrended
2008.7896174863388,2008.8743169398904,1.39,19.87,2949,2949,5.19,hyd. corr. detrended
2008.8743169398904,2008.9562841530053,19.7,20.7,2949,2949,1.04,hyd. corr. detrended
2008.9562841530053,2009.041095890411,-14.24,19.63,2949,2949,7.73,hyd. corr. detrended
2009.041095890411,2009.123287671233,-8.05,19.03,2949,2949,4.57,hyd. corr. detrended
2009.123287671233,2009.2027397260276,35.28,19.57,2949,2949,2.37,hyd. corr. detrended
2009.2027397260276,2009.2876712328768,-5.97,18.97,2949,2949,2.68,hyd. corr. detrended
2009.2876712328768,2009.3698630136987,-26.37,18.19,2949,2949,-5.67,hyd. corr. detrended
2009.3698630136987,2009.454794520548,-9.57,21.37,2949,2949,-15.17,hyd. corr. detrended
2009.454794520548,2009.5369863013696,-35.73,24.15,2949,2949,-7.63,hyd. corr. detrended
2009.5369863013696,2009.6219178082192,19.26,23.79,2949,2949,-1.74,hyd. corr. detrended
2009.6219178082192,2009.7068493150684,11.92,24.77,2949,2949,8.89,hyd. corr. detrended
2009.7068493150684,2009.7890410958903,-2.31,23.16,2949,2949,6.63,hyd. corr. detrended
2009.7890410958903,2009.87397260274,2.25,20.99,2949,2949,-4.38,hyd. corr. detrended
2009.87397260274,2009.9561643835616,25.71,22.98,2949,2949,-3.69,hyd. corr. detrended
2009.9561643835616,2010.041095890411,-16.85,27.06,2949,2949,2.42,hyd. corr. detrended
2010.041095890411,2010.123287671233,11.54,30.17,2949,2949,1.25,hyd. corr. detrended
2010.123287671233,2010.2027397260276,5.1,26.69,2949,2949,6.99,hyd. corr. detrended
2010.2027397260276,2010.2876712328768,10.09,20.05,2949,2949,4.72,hyd. corr. detrended
2010.2876712328768,2010.3698630136987,-25.78,19.59,2949,2949,-5.04,hyd. corr. detrended
2010.3698630136987,2010.454794520548,-22.63,22.9,2949,2949,-8.5,hyd. corr. detrended
2010.454794520548,2010.5369863013696,31.04,22.07,2949,2949,-8.4,hyd. corr. detrended
2010.5369863013696,2010.6219178082192,9.79,20.72,2949,2949,-4.0,hyd. corr. detrended
2010.6219178082192,2010.7068493150684,-23.39,20.74,2949,2949,-0.46,hyd. corr. detrended
2010.7068493150684,2010.7890410958903,1.49,21.62,2949,2949,5.48,hyd. corr. detrended
2010.7890410958903,2010.87397260274,23.92,23.56,2949,2949,0.83,hyd. corr. detrended
2010.87397260274,2010.9506849315069,-44.61,23.05,2949,2949,3.44,hyd. corr. detrended
2010.9506849315069,2011.131506849315,41.85,22.75,2949,2949,17.9,hyd. corr. detrended
2011.131506849315,2011.2027397260276,-22.68,22.48,2949,2949,7.93,hyd. corr. detrended
2011.2027397260276,2011.2876712328768,30.1,21.91,2949,2949,1.9,hyd. corr. detrended
2011.2876712328768,2011.3698630136987,-3.88,22.37,2949,2949,-5.74,hyd. corr. detrended
2011.3698630136987,2011.5424657534247,-18.1,23.18,2949,2949,-19.9,hyd. corr. detrended
2011.5424657534247,2011.6219178082192,-13.99,24.61,2949,2949,-0.4,hyd. corr. detrended
2011.6219178082192,2011.7068493150684,12.2,24.75,2949,2949,3.25,hyd. corr. detrended
2011.7068493150684,2011.7890410958903,11.97,26.37,2949,2949,6.09,hyd. corr. detrended
2011.7890410958903,2011.830136986301,13.34,27.06,2949,2949,1.02,hyd. corr. detrended
2011.830136986301,2011.986301369863,-17.1,26.44,2949,2949,1.65,hyd. corr. detrended
2011.986301369863,2012.0409836065571,40.48,27.19,2949,2949,-1.68,hyd. corr. detrended
2012.0409836065571,2012.122950819672,-2.08,34.98,2949,2949,7.42,hyd. corr. detrended
2012.122950819672,2012.204918032787,18.67,39.15,2949,2949,4.57,hyd. corr. detrended
2012.204918032787,2012.2568306010928,5.27,35.47,2949,2949,1.75,hyd. corr. detrended
2012.2568306010928,2012.4562841530053,-42.26,40.09,2949,2949,-19.63,hyd. corr. detrended
2012.4562841530053,2012.53825136612,-14.19,43.53,2949,2949,-7.0,hyd. corr. detrended
2012.53825136612,2012.622950819672,-13.41,40.27,2949,2949,-1.84,hyd. corr. detrended
2012.622950819672,2012.6994535519125,7.79,35.55,2949,2949,3.29,hyd. corr. detrended
2012.6994535519125,2012.879781420765,48.38,28.92,2949,2949,4.21,hyd. corr. detrended
2012.879781420765,2012.9562841530053,-4.11,26.25,2949,2949,-5.38,hyd. corr. detrended
2012.9562841530053,2013.041095890411,-33.69,28.09,2949,2949,3.1,hyd. corr. detrended
2013.041095890411,2013.1178082191784,3.52,27.55,2949,2949,4.56,hyd. corr. detrended
2013.1178082191784,2013.3013698630136,31.07,24.91,2949,2949,4.58,hyd. corr. detrended
2013.3013698630136,2013.3698630136987,-21.32,21.73,2949,2949,-13.11,hyd. corr. detrended
2013.3698630136987,2013.454794520548,-50.35,20.74,2949,2949,-6.89,hyd. corr. detrended
2013.454794520548,2013.5369863013696,3.3,21.3,2949,2949,-3.46,hyd. corr. detrended
2013.5369863013696,2013.7890410958903,8.67,18.69,2949,2949,7.59,hyd. corr. detrended
2013.7890410958903,2013.87397260274,2.04,17.45,2949,2949,8.65,hyd. corr. detrended
2013.87397260274,2013.9561643835616,18.2,19.69,2949,2949,14.07,hyd. corr. detrended
2013.9561643835616,2014.021917808219,0.63,24.26,2949,2949,-4.04,hyd. corr. detrended
2014.021917808219,2014.2027397260276,31.95,21.18,2949,2949,5.25,hyd. corr. detrended
2014.2027397260276,2014.2876712328768,-3.62,14.55,2949,2949,-0.83,hyd. corr. detrended
2014.2876712328768,2014.3698630136987,-5.17,14.52,2949,2949,-5.78,hyd. corr. detrended
2014.3698630136987,2014.4438356164385,-12.79,15.13,2949,2949,-9.96,hyd. corr. detrended
2014.4438356164385,2014.6219178082192,-35.6,15.52,2949,2949,-9.45,hyd. corr. detrended
2014.6219178082192,2014.7068493150684,4.33,15.22,2949,2949,3.56,hyd. corr. detrended
2014.7068493150684,2014.7890410958903,-32.27,17.08,2949,2949,5.24,hyd. corr. detrended
2014.7890410958903,2014.87397260274,3.04,18.35,2949,2949,0.03,hyd. corr. detrended
2014.87397260274,2015.0575342465756,25.08,33.75,2949,2949,12.63,hyd. corr. detrended
2015.0575342465756,2015.123287671233,-5.44,56.12,2949,2949,12.45,hyd. corr. detrended
2015.123287671233,2015.2027397260276,58.16,49.24,2949,2949,-13.32,hyd. corr. detrended
2015.2027397260276,2015.2876712328768,10.94,19.43,2949,2949,4.45,hyd. corr. detrended
2015.2876712328768,2015.3150684931504,12.06,16.78,2949,2949,-2.38,hyd. corr. detrended
2015.3150684931504,2015.5342465753424,-53.39,18.67,2949,2949,-17.87,hyd. corr. detrended
2015.5342465753424,2015.6219178082192,6.47,18.09,2949,2949,-5.75,hyd. corr. detrended
2015.6219178082192,2015.7013698630135,-14.42,16.41,2949,2949,4.33,hyd. corr. detrended
2015.7013698630135,2015.975342465753,-9.91,16.07,2949,2949,25.55,hyd. corr. detrended
2015.975342465753,2016.0409836065571,19.44,15.31,2949,2949,0.96,hyd. corr. detrended
2016.0409836065571,2016.120218579235,25.2,15.55,2949,2949,1.09,hyd. corr. detrended
2016.120218579235,2016.204918032787,16.25,14.97,2949,2949,-9.22,hyd. corr. detrended
2016.204918032787,2016.3825136612024,-23.51,15.01,2949,2949,-11.17,hyd. corr. detrended
2016.3825136612024,2016.4562841530053,-23.0,15.63,2949,2949,-11.96,hyd. corr. detrended
2016.4562841530053,2016.535519125683,-21.35,17.25,2949,2949,-3.35,hyd. corr. detrended
2016.535519125683,2016.636612021858,34.23,27.57,2949,2949,2.68,hyd. corr. detrended
2016.636612021858,2016.9043715846997,-49.75,32.61,2949,2949,13.33,hyd. corr. detrended
2016.9043715846997,2016.9781420765028,16.56,31.92,2949,2949,8.02,hyd. corr. detrended
2016.9781420765028,2017.0520547945205,66.66,34.25,2949,2949,11.31,hyd. corr. detrended
2017.0520547945205,2017.2438356164384,39.84,36.66,2949,2949,14.22,hyd. corr. detrended
2017.2438356164384,2017.309589041096,-12.31,31.45,2949,2949,1.83,hyd. corr. detrended
2017.309589041096,2017.358904109589,2.87,20.16,2949,2949,-4.54,hyd. corr. detrended
2017.358904109589,2017.4383561643835,-28.41,23.65,2949,2949,-19.82,hyd. corr. detrended
2017.4383561643835,2018.454794520548,-69.59,24.5,2949,2949,-23.65,hyd. corr. detrended
2018.454794520548,2018.517808219178,15.0,19.01,2949,2949,-7.45,hyd. corr. detrended
2018.517808219178,2018.830136986301,18.67,21.06,2949,2949,34.72,hyd. corr. detrended
2018.830136986301,2018.87397260274,-45.12,20.45,2949,2949,0.51,hyd. corr. detrended
2018.87397260274,2018.9561643835616,62.12,17.72,2949,2949,-4.03,hyd. corr. detrended
2018.9561643835616,2019.041095890411,-7.34,17.82,2949,2949,2.71,hyd. corr. detrended
2019.041095890411,2019.120547945205,-11.36,18.58,2949,2949,4.26,hyd. corr. detrended
2019.120547945205,2019.2027397260276,48.25,18.45,2949,2949,8.04,hyd. corr. detrended
2019.2027397260276,2019.2876712328768,15.32,17.43,2949,2949,-8.97,hyd. corr. detrended
2019.2876712328768,2019.3698630136987,-56.25,16.79,2949,2949,-11.63,hyd. corr. detrended
2019.3698630136987,2019.454794520548,2.52,17.32,2949,2949,-14.01,hyd. corr. detrended
2019.454794520548,2019.5369863013696,-24.73,17.56,2949,2949,-11.87,hyd. corr. detrended
2019.5369863013696,2019.6219178082192,-16.56,17.45,2949,2949,2.48,hyd. corr. detrended
2019.6219178082192,2019.7068493150684,15.71,19.14,2949,2949,7.74,hyd. corr. detrended
2019.7068493150684,2019.7890410958903,-22.21,19.36,2949,2949,2.32,hyd. corr. detrended
2019.7890410958903,2019.87397260274,61.03,18.12,2949,2949,7.85,hyd. corr. detrended
2019.87397260274,2019.9561643835616,-16.14,18.05,2949,2949,-1.33,hyd. corr. detrended
2019.9561643835616,2020.0409836065571,35.19,18.6,2949,2949,15.12,hyd. corr. detrended
2020.0409836065571,2020.122950819672,-34.4,20.44,2949,2949,6.13,hyd. corr. detrended
2020.122950819672,2020.204918032787,37.85,19.65,2949,2949,2.24,hyd. corr. detrended
2020.204918032787,2020.2896174863388,56.32,17.52,2949,2949,-2.88,hyd. corr. detrended
2020.2896174863388,2020.3715846994533,-3.82,18.16,2949,2949,-13.35,hyd. corr. detrended
2020.3715846994533,2020.4562841530053,-74.58,18.14,2949,2949,-11.89,hyd. corr. detrended
2020.4562841530053,2020.53825136612,5.46,17.19,2949,2949,-8.02,hyd. corr. detrended
2020.53825136612,2020.622950819672,16.02,17.86,2949,2949,1.24,hyd. corr. detrended
2020.622950819672,2020.707650273224,-21.39,18.77,2949,2949,4.26,hyd. corr. detrended
2020.707650273224,2020.7896174863388,-36.12,19.06,2949,2949,9.69,hyd. corr. detrended
2020.7896174863388,2020.8743169398904,18.25,20.59,2949,2949,5.03,hyd. corr. detrended
2020.8743169398904,2020.9562841530053,2.62,20.62,2949,2949,4.86,hyd. corr. detrended
2020.9562841530053,2021.041095890411,-12.54,18.81,2949,2949,2.78,hyd. corr. detrended
2021.041095890411,2021.123287671233,22.7,19.02,2949,2949,6.32,hyd. corr. detrended
2021.123287671233,2021.2027397260276,51.83,19.38,2949,2949,2.33,hyd. corr. detrended
2021.2027397260276,2021.2876712328768,-16.72,18.73,2949,2949,-3.09,hyd. corr. detrended
2021.2876712328768,2021.3698630136987,-15.75,18.68,2949,2949,-13.62,hyd. corr. detrended
2021.3698630136987,2021.454794520548,9.51,19.09,2949,2949,-11.73,hyd. corr. detrended
2021.454794520548,2021.5369863013696,-77.04,19.05,2949,2949,-8.28,hyd. corr. detrended
2021.5369863013696,2021.6219178082192,6.15,18.62,2949,2949,1.32,hyd. corr. detrended
2021.6219178082192,2021.7068493150684,24.28,20.1,2949,2949,4.28,hyd. corr. detrended
2021.7068493150684,2021.7890410958903,37.3,20.86,2949,2949,10.09,hyd. corr. detrended
2021.7890410958903,2021.87397260274,-9.43,20.3,2949,2949,5.17,hyd. corr. detrended
2021.87397260274,2021.9561643835616,8.2,20.85,2949,2949,4.97,hyd. corr. detrended
2021.9561643835616,2022.041095890411,-39.58,21.54,2949,2949,2.33,hyd. corr. detrended
2022.041095890411,2022.123287671233,52.1,22.71,2949,2949,6.6,hyd. corr. detrended
2022.123287671233,2022.2027397260276,76.6,22.31,2949,2949,2.4,hyd. corr. detrended
2022.2027397260276,2022.2876712328768,-18.04,22.02,2949,2949,-3.43,hyd. corr. detrended
2022.2876712328768,2022.3698630136987,-12.45,22.22,2949,2949,-14.1,hyd. corr. detrended
2022.3698630136987,2022.454794520548,-76.64,21.49,2949,2949,-11.51,hyd. corr. detrended
2022.454794520548,2022.5369863013696,-5.2,21.68,2949,2949,-8.44,hyd. corr. detrended
2022.5369863013696,2022.6219178082192,23.37,22.24,2949,2949,1.54,hyd. corr. detrended
2022.6219178082192,2022.7068493150684,-36.54,22.68,2949,2949,4.32,hyd. corr. detrended
2022.7068493150684,2022.7890410958903,59.97,23.37,2949,2949,10.52,hyd. corr. detrended
2022.7890410958903,2022.87397260274,33.02,24.33,2949,2949,5.27,hyd. corr. detrended
