start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1999.7479452054797,1999.7506849315068,5.926388790632343e-06,2.9631943953161715e-06,40888,1903
1999.7506849315068,1999.7534246575344,1.777818393598518e-05,8.88909196799259e-06,40888,1903
1999.7534246575344,1999.7561643835616,2.9627031936428683e-05,1.4813515968214342e-05,40888,1903
1999.7561643835616,1999.758904109589,4.147096857157096e-05,2.073548428578548e-05,40888,1903
1999.758904109589,1999.7616438356165,5.330803043515109e-05,2.6654015217575544e-05,40888,1903
1999.7616438356165,1999.764383561644,6.51362552605725e-05,3.256812763028625e-05,40888,1903
1999.764383561644,1999.7671232876712,7.695368224619803e-05,3.8476841123099016e-05,40888,1903
1999.7671232876712,1999.7698630136983,8.875835238034365e-05,4.4379176190171824e-05,40888,1903
1999.7698630136983,1999.772602739726,0.0001005483087661,5.027415438306046e-05,40888,1903
1999.772602739726,1999.7753424657533,0.0001123215969457,5.616079847287009e-05,40888,1903
1999.7753424657533,1999.7780821917809,0.0001240762652245,6.203813261228754e-05,40888,1903
1999.7780821917809,1999.780821917808,0.0001358103649946,6.790518249733199e-05,40888,1903
1999.780821917808,1999.783561643836,0.0001475219510577,7.376097552888713e-05,40888,1903
1999.783561643836,1999.786301369863,0.0001592090819478,7.960454097391209e-05,40888,1903
1999.786301369863,1999.7890410958903,0.0001708698202527,8.54349101263624e-05,40888,1903
1999.7890410958903,1999.7917808219177,0.0001825022329356,9.125111646780546e-05,40888,1903
1999.7917808219177,1999.7945205479448,0.0001941043916551,9.705219582759938e-05,40888,1903
1999.7945205479448,1999.7972602739728,0.0002056743730855,0.0001028371865427,40888,1903
1999.7972602739728,1999.8,0.0002172102592347,0.0001086051296173,40888,1903
1999.8,1999.8027397260275,0.0002287101377631,0.0001143550688815,40888,1903
1999.8027397260275,1999.805479452055,0.0002401721023,0.00012008605115,40888,1903
1999.805479452055,1999.8082191780825,0.0002515942527598,0.0001257971263799,40888,1903
1999.8082191780825,1999.8109589041096,0.0002629746956571,0.0001314873478285,40888,1903
1999.8109589041096,1999.813698630137,0.0002743115444205,0.0001371557722102,40888,1903
1999.813698630137,1999.8164383561643,0.0002856029197052,0.0001428014598526,40888,1903
1999.8164383561643,1999.819178082192,0.0002968469497048,0.0001484234748524,40888,1903
1999.819178082192,1999.8219178082195,0.0003080417704615,0.0001540208852307,40888,1903
1999.8219178082195,1999.8246575342464,0.0003191855261749,0.0001595927630874,40888,1903
1999.8246575342464,1999.827397260274,0.00033027636951,0.000165138184755,40888,1903
1999.827397260274,1999.830136986301,0.0003413124619033,0.0001706562309516,40888,1903
1999.830136986301,1999.8328767123287,0.0003522919738671,0.0001761459869335,40888,1903
1999.8328767123287,1999.835616438356,0.0003632130852938,0.0001816065426469,40888,1903
1999.835616438356,1999.838356164384,0.0003740739857567,0.0001870369928783,40888,1903
1999.838356164384,1999.841095890411,0.0003848728748104,0.0001924364374052,40888,1903
1999.841095890411,1999.8438356164384,0.0003956079622895,0.0001978039811447,40888,1903
1999.8438356164384,1999.8465753424657,0.0004062774686052,0.0002031387343026,40888,1903
1999.8465753424657,1999.849315068493,0.0004168796250402,0.0002084398125201,40888,1903
1999.849315068493,1999.8520547945209,0.000427412674042,0.000213706337021,40888,1903
1999.8520547945209,1999.854794520548,0.0004378748695142,0.0002189374347571,40888,1903
1999.854794520548,1999.8575342465756,0.0004482644771062,0.0002241322385531,40888,1903
1999.8575342465756,1999.8602739726027,0.0004585797745004,0.0002292898872502,40888,1903
1999.8602739726027,1999.86301369863,0.0004688190516978,0.0002344095258489,40888,1903
1999.86301369863,1999.8657534246572,0.0004789806113016,0.0002394903056508,40888,1903
1999.8657534246572,1999.868493150685,0.0004890627687983,0.0002445313843991,40888,1903
1999.868493150685,1999.8712328767124,0.0004990638528374,0.0002495319264187,40888,1903
1999.8712328767124,1999.87397260274,0.000508982205508,0.000254491102754,40888,1903
1999.87397260274,1999.876712328767,0.0005188161826139,0.0002594080913069,40888,1903
1999.876712328767,1999.8794520547945,0.0005285641539462,0.0002642820769731,40888,1903
1999.8794520547945,1999.8821917808216,0.0005382245035532,0.0002691122517766,40888,1903
1999.8821917808216,1999.8849315068492,0.0005477956300088,0.0002738978150044,40888,1903
1999.8849315068492,1999.8876712328768,0.0005572759466774,0.0002786379733387,40888,1903
1999.8876712328768,1999.890410958904,0.0005666638819776,0.0002833319409888,40888,1903
1999.890410958904,1999.8931506849317,0.000575957879642,0.000287978939821,40888,1903
1999.8931506849317,1999.8958904109588,0.0005851563989758,0.0002925781994879,40888,1903
1999.8958904109588,1999.8986301369864,0.0005942579151116,0.0002971289575558,40888,1903
1999.8986301369864,1999.9013698630135,0.000603260919263,0.0003016304596315,40888,1903
1999.9013698630135,1999.904109589041,0.0006121639189738,0.0003060819594869,40888,1903
1999.904109589041,1999.9068493150685,0.000620965438366,0.000310482719183,40888,1903
1999.9068493150685,1999.909589041096,0.0006296640183845,0.0003148320091922,40888,1903
1999.909589041096,1999.9123287671232,0.0006382582170385,0.0003191291085192,40888,1903
1999.9123287671232,1999.9150684931508,0.0006467466096409,0.0003233733048204,40888,1903
1999.9150684931508,1999.917808219178,0.0006551277890445,0.0003275638945222,40888,1903
1999.917808219178,1999.9205479452053,0.0006634003658751,0.0003317001829375,40888,1903
1999.9205479452053,1999.9232876712329,0.0006715629687619,0.0003357814843809,40888,1903
1999.9232876712329,1999.92602739726,0.0006796142445647,0.0003398071222823,40888,1903
1999.92602739726,1999.928767123288,0.0006875528585986,0.0003437764292993,40888,1903
1999.928767123288,1999.9315068493152,0.0006953774948547,0.0003476887474273,40888,1903
1999.9315068493152,1999.9342465753425,0.0007030868562188,0.0003515434281094,40888,1903
1999.9342465753425,1999.9369863013696,0.0007106796646859,0.0003553398323429,40888,1903
1999.9369863013696,1999.9397260273968,0.0007181546615728,0.0003590773307864,40888,1903
1999.9397260273968,1999.9424657534248,0.0007255106077257,0.0003627553038628,40888,1903
1999.9424657534248,1999.945205479452,0.0007327462837266,0.0003663731418633,40888,1903
1999.945205479452,1999.9479452054795,0.0007398604900951,0.0003699302450475,40888,1903
1999.9479452054795,1999.9506849315069,0.0007468520474869,0.0003734260237434,40888,1903
1999.9506849315069,1999.9534246575345,0.0007537197968898,0.0003768598984449,40888,1903
1999.9534246575345,1999.9561643835616,0.0007604625998156,0.0003802312999078,40888,1903
1999.9561643835616,1999.958904109589,0.0007670793384889,0.0003835396692444,40888,1903
1999.958904109589,1999.9616438356163,0.0007735689160324,0.0003867844580162,40888,1903
1999.9616438356163,1999.964383561644,0.0007799302566485,0.0003899651283242,40888,1903
1999.964383561644,1999.9671232876717,0.000786162305798,0.000393081152899,40888,1903
1999.9671232876717,1999.9698630136984,0.0007922640303747,0.0003961320151873,40888,1903
1999.9698630136984,1999.972602739726,0.0007982344188768,0.0003991172094384,40888,1903
1999.972602739726,1999.975342465753,0.0008040724815743,0.0004020362407871,40888,1903
1999.975342465753,1999.978082191781,0.0008097772506735,0.0004048886253367,40888,1903
1999.978082191781,1999.9808219178085,0.000815347780477,0.0004076738902385,40888,1903
1999.9808219178085,1999.983561643836,0.0008207831475407,0.0004103915737703,40888,1903
1999.983561643836,1999.986301369863,0.0008260824508269,0.0004130412254134,40888,1903
1999.986301369863,1999.9890410958903,0.0008312448118536,0.0004156224059268,40888,1903
1999.9890410958903,1999.9917808219177,0.0008362693748402,0.0004181346874201,40888,1903
1999.9917808219177,1999.9945205479453,0.0008411553068492,0.0004205776534246,40888,1903
1999.9945205479453,1999.9972602739729,0.0008459017979244,0.0004229508989622,40888,1903
1999.9972602739729,2000.0,0.0008505080612253,0.0004252540306126,40888,1903
2000.0,2000.002732240437,0.0008549733331572,0.0004274866665786,40888,1903
2000.002732240437,2000.0054644808745,0.0008592968734982,0.0004296484367491,40888,1903
2000.0054644808745,2000.0081967213116,0.0008634779655213,0.0004317389827606,40888,1903
2000.0081967213116,2000.0109289617487,0.0008675159161142,0.0004337579580571,40888,1903
2000.0109289617487,2000.0136612021856,0.000871410055893,0.0004357050279465,40888,1903
2000.0136612021856,2000.016393442623,0.0008751597393141,0.000437579869657,40888,1903
2000.016393442623,2000.01912568306,0.0008787643447808,0.0004393821723904,40888,1903
2000.01912568306,2000.0218579234968,0.0008822232747465,0.0004411116373732,40888,1903
2000.0218579234968,2000.0245901639344,0.0008855359558136,0.0004427679779068,40888,1903
2000.0245901639344,2000.0273224043715,0.0008887018388285,0.0004443509194142,40888,1903
2000.0273224043715,2000.0300546448088,0.0008917203989731,0.0004458601994865,40888,1903
2000.0300546448088,2000.032786885246,0.0008945911358512,0.0004472955679256,40888,1903
2000.032786885246,2000.035519125683,0.0008973135735719,0.0004486567867859,40888,1903
2000.035519125683,2000.03825136612,0.000899887260828,0.000449943630414,40888,1903
2000.03825136612,2000.0409836065571,0.0009023117709716,0.0004511558854858,40888,1903
2000.0409836065571,2000.0437158469945,0.000904586702084,0.000452293351042,40888,1903
2000.0437158469945,2000.046448087432,0.0009067116770428,0.0004533558385214,40888,1903
2000.046448087432,2000.049180327869,0.0009086863435843,0.0004543431717921,40888,1903
2000.049180327869,2000.051912568306,0.0009105103743618,0.0004552551871809,40888,1903
2000.051912568306,2000.0546448087432,0.0009121834670001,0.0004560917335,40888,1903
2000.0546448087432,2000.0573770491803,0.0009137053441455,0.0004568526720727,40888,1903
2000.0573770491803,2000.0601092896172,0.0009150757535115,0.0004575378767557,40888,1903
2000.0601092896172,2000.0628415300544,0.0009162944679213,0.0004581472339606,40888,1903
2000.0628415300544,2000.065573770492,0.0009173612853447,0.0004586806426723,40888,1903
2000.065573770492,2000.068306010929,0.000918276028932,0.000459138014466,40888,1903
2000.068306010929,2000.0710382513664,0.0009190385470434,0.0004595192735217,40888,1903
2000.0710382513664,2000.0737704918035,0.0009196487132738,0.0004598243566369,40888,1903
2000.0737704918035,2000.0765027322404,0.0009201064264742,0.0004600532132371,40888,1903
2000.0765027322404,2000.0792349726776,0.0009204116107679,0.0004602058053839,40888,1903
2000.0792349726776,2000.0819672131147,0.0009205642155637,0.0004602821077818,40888,1903
2000.0819672131147,2000.084699453552,0.0009205642155637,0.0004602821077818,40888,1903
2000.084699453552,2000.0874316939887,0.0009204116107679,0.0004602058053839,40888,1903
2000.0874316939887,2000.0901639344263,0.0009201064264742,0.0004600532132371,40888,1903
2000.0901639344263,2000.0928961748637,0.0009196487132738,0.0004598243566369,40888,1903
