start_dates,end_dates,changes,errors
2000.0,2001.0,7.070644346944103,42.06777135988506
2001.0,2002.0,-11.129454748734368,41.52823409380049
2002.0,2003.0,-1.129056059596237,32.750242214855305
2003.0,2004.0,-25.5136903775633,32.26928792331935
2004.0,2005.0,4.54760509936674,34.02626178121885
2005.0,2006.0,-48.5711732106069,33.13147252833649
2006.0,2007.0,-25.65824983616157,32.136819288189415
2007.0,2008.0,-34.83115206604302,32.3428398472162
2008.0,2009.0,-24.695213258188,32.50406214021066
2009.0,2010.0,4.7344088617067035,31.96348277144164
2010.0,2011.0,-48.85481186089085,31.854833470480937
2011.0,2012.0,-61.59877976234167,27.410967415889957
2012.0,2013.0,-28.225607311403888,26.03831393639953
2013.0,2014.0,7.0438025591643285,25.90980938262406
2014.0,2015.0,4.680406619698571,26.288333453194305
2015.0,2016.0,-38.43413607361413,27.447778017764378
2016.0,2017.0,-67.50980007991845,28.90839234562175
2017.0,2018.0,-23.20807303173933,26.204989836736857
2018.0,2019.0,-40.37864813386285,26.679825796247183
2019.0,2020.0,-27.38346377666602,29.005130714784965
2020.0,2021.0,-26.851701703211898,37.82110634812716
2021.0,2022.0,-22.816493261541453,70.1391748936561
