start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_annual_variability
2000.25,2001.25,979.59505,new_zealand,0.108439116189337,0.4183792057458936,0.1110309943140452,0.3611040276972963,,,,,,,,,,,0.10843911618933688,0.4183792057458937,0.1110309943140451,0.3611040276972963,1
2001.25,2002.25,971.57725,new_zealand,-1.2875902953381066,0.4230939963622384,-1.3292455019982463,0.3609513573538513,,,,,,,,,,,-1.2875902953381066,0.42309399636223843,-1.3292455019982463,0.3609513573538513,1
2002.25,2003.25,963.55945,new_zealand,-0.9326986503579552,0.4225423390742014,-0.9708847397589446,0.3624996884921095,,,,,,,,,,,-0.9326986503579553,0.4225423390742014,-0.9708847397589446,0.3624996884921095,1
2003.25,2004.25,955.54165,new_zealand,-1.6898136387505522,0.4306110571969978,-1.77375662667536,0.3644674973587541,,,,,,,,,,,-1.6898136387505522,0.4306110571969978,-1.77375662667536,0.3644674973587541,1
2004.25,2005.25,947.52385,new_zealand,0.8806993749405824,0.3895241111724327,0.9322714390885388,0.3340719855992782,,,,,,,,,,,0.8806993749405823,0.3895241111724327,0.9322714390885388,0.3340719855992782,1
2005.25,2006.25,939.50605,new_zealand,0.1090407779772262,0.3913419411451673,0.1164110487964602,0.3377636880984771,,,,,,,,,,,0.10904077797722624,0.39134194114516735,0.1164110487964602,0.3377636880984771,1
2006.25,2007.25,931.48825,new_zealand,0.2584583592993786,0.4267878936368269,0.2783030999069331,0.3682236029219649,,,,,,,,,,,0.2584583592993786,0.4267878936368269,0.2783030999069331,0.3682236029219649,1
2007.25,2008.25,923.47045,new_zealand,-1.9860339297456708,0.405643733215226,-2.157091176685236,0.3394878487359815,,,,,,,,,,,-1.9860339297456708,0.40564373321522607,-2.157091176685236,0.3394878487359815,1
2008.25,2009.25,915.45265,new_zealand,-1.066385697612768,0.3944112706144728,-1.1683777211808124,0.3373205799229667,,,,,,,,,,,-1.066385697612768,0.3944112706144728,-1.1683777211808124,0.3373205799229667,1
2009.25,2010.25,907.43485,new_zealand,-0.2094401518767805,0.3933155294065437,-0.2314991130940998,0.339379667690762,,,,,,,,,,,-0.20944015187678044,0.39331552940654363,-0.2314991130940998,0.339379667690762,1
2010.25,2011.25,899.41705,new_zealand,-2.3328203897086124,0.4020931466659919,-2.6015071756054917,0.3321526962989739,,,,,,,,,,,-2.332820389708613,0.40209314666599183,-2.6015071756054917,0.3321526962989739,1
2011.25,2012.25,891.3992499999999,new_zealand,-0.9814289390931764,0.3942067993556903,-1.104311098925901,0.3376227060538618,,,,,,,,,,,-0.9814289390931763,0.39420679935569036,-1.104311098925901,0.3376227060538618,1
2012.25,2013.25,883.3814500000001,new_zealand,0.0247902704838956,0.3971277735859905,0.0281473706280939,0.3427889858897688,,,,,,,,,,,0.024790270483895517,0.3971277735859905,0.0281473706280938,0.3427889858897688,1
2013.25,2014.25,875.36365,new_zealand,-0.0091225440150239,0.4003370283750516,-0.0104527918163097,0.345560578921685,,,,,,,,,,,-0.009122544015023944,0.40033702837505164,-0.0104527918163097,0.345560578921685,1
2014.25,2015.25,867.3458499999999,new_zealand,-0.0329632890786224,0.4102892220365053,-0.0381191384130642,0.3541484277438751,,,,,,,,,,,-0.03296328907862238,0.41028922203650536,-0.0381191384130642,0.3541484277438751,1
2015.25,2016.25,859.32805,new_zealand,-1.3932606755969124,0.4406904458242873,-1.6262160122679754,0.3756100917945926,,,,,,,,,,,-1.3932606755969124,0.4406904458242873,-1.6262160122679754,0.3756100917945926,1
2016.25,2017.25,851.31025,new_zealand,0.1073568191796497,0.4357138951134207,0.1264872104569603,0.3760686784177343,,,,,,,,,,,0.10735681917964966,0.4357138951134207,0.1264872104569602,0.3760686784177343,1
2017.25,2018.25,843.29245,new_zealand,-2.320350459298972,0.4605775810751427,-2.759816546049924,0.3847393924390974,,,,,,,,,,,-2.3203504592989717,0.46057758107514263,-2.759816546049924,0.3847393924390974,1
2018.25,2019.25,835.2746500000001,new_zealand,-1.8310142365173856,0.4686378809017791,-2.198706506825281,0.3967223991735637,,,,,,,,,,,-1.8310142365173856,0.46863788090177916,-2.198706506825281,0.3967223991735637,1
2019.25,2020.25,827.25685,new_zealand,-1.429733974561088,0.4686547856538126,-1.7334834795378444,0.3997971123040401,,,,,,,,,,,-1.429733974561088,0.4686547856538126,-1.7334834795378444,0.3997971123040401,1
2020.25,2021.25,819.23905,new_zealand,-0.4583548493330218,0.5643824705500863,-0.5611720431142585,0.4867588747023095,,,,,,,,,,,-0.45835484933302184,0.5643824705500863,-0.5611720431142585,0.4867588747023095,1
2021.25,2022.25,811.22125,new_zealand,-1.3967113496650432,0.7565810700591944,-1.7269198655001528,0.6502736431238879,,,,,,,,,,,-1.3967113496650432,0.7565810700591944,-1.7269198655001528,0.6502736431238879,1
2022.25,2023.25,803.20345,new_zealand,-1.3729018895743004,0.7606805259635517,-1.7144261376615355,0.6539212040187952,,,,,,,,,,,-1.3729018895743004,0.7606805259635517,-1.7144261376615355,0.6539212040187952,1
