,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,2000.25,2001.25,979.59505,new_zealand,1.325199782910289,11.92596710555126,1.356874297134438,10.29403445774613,,,,,,,,,,0.1110309943140451,0.3611040276972962,0.10843911618933688,0.41837920574589355
1,2001.25,2002.25,971.57725,new_zealand,-0.0807885842832069,11.925777516755783,-0.0834021991778527,10.29402910335992,,,,,,,,,,-1.3292455019982456,0.3609513573538513,-1.2875902953381062,0.4230939963622383
2,2002.25,2003.25,963.55945,new_zealand,9.534341609441904,9.704600657594307,9.92469193420971,8.366653099180906,,,,,,20.820268608178363,8.258246285204027,20.00138186924176,9.619420536909493,-0.9708847397589444,0.3624996884921096,-0.9326986503579552,0.4225423390742015
3,2003.25,2004.25,955.54165,new_zealand,3.38632724012549,9.192375339368848,3.5545460425476803,7.933279934146091,,,,,,8.882848711770722,6.3199198492210495,8.462468119001533,7.333931626237332,-1.77375662667536,0.3644674973587541,-1.6898136387505522,0.4306110571969978
4,2004.25,2005.25,947.52385,new_zealand,4.1137545777379465,9.198854805077168,4.3546481459732655,7.938233732030199,,,,,,7.777024852857992,6.346425485965728,7.346809780535312,7.361593557362859,0.9322714390885388,0.3340719855992782,0.8806993749405823,0.3895241111724327
5,2005.25,2006.25,939.50605,new_zealand,-3.5989314217523765,9.191393276283092,-3.8421899506277457,7.932257732932173,,,,,,-7.800790950051951,6.31627010669749,-7.306903621481979,7.326602088684746,0.1164110487964602,0.3377636880984771,0.10904077797722624,0.39134194114516735
6,2006.25,2007.25,931.48825,new_zealand,2.8445413928770447,9.190725117687457,3.0629486683937563,7.932251630288631,,,,,,5.84759423688058,6.3145369177974455,5.430624426454711,7.320516948231631,0.2783030999069332,0.3682236029219649,0.2584583592993787,0.42678789363682695
7,2007.25,2008.25,923.47045,new_zealand,5.329767490150121,9.19158285285199,5.788820752049744,7.93060674120955,,,,,,13.734732680784724,6.307879401077924,12.645568910045915,7.335068415562944,-2.157091176685236,0.3394878487359815,-1.9860339297456708,0.40564373321522607
8,2008.25,2009.25,915.45265,new_zealand,-1.2779236079176963,9.189954227974916,-1.4001476915946245,7.932344447871872,,,,,,-1.6319176620084357,6.31672937430475,-1.4894615182226245,7.318398348528251,-1.1683777211808124,0.3373205799229667,-1.066385697612768,0.3944112706144728
9,2009.25,2010.25,907.43485,new_zealand,-9.161576811433454,9.20588930068738,-10.126505769715536,7.936447371627842,,,,,,-20.02151242633697,6.337200515585824,-18.113713470990124,7.397387846882207,-0.2314991130940999,0.339379667690762,-0.20944015187678056,0.3933155294065437
10,2010.25,2011.25,899.41705,new_zealand,6.947277212285518,9.195419701444084,7.747442365650274,7.931588564526921,,,,,,18.09639190690604,6.313205573810135,16.22737481427965,7.358803862704362,-2.6015071756054917,0.332152696298974,-2.332820389708613,0.40209314666599194
11,2011.25,2012.25,891.3992499999999,new_zealand,0.7556971670800043,9.71351615076624,0.8503160400022406,8.384398168980333,,,,,,2.8049431789303823,8.330968907364202,2.4928232732531854,9.652348894438271,-1.104311098925901,0.3376227060538618,-0.9814289390931763,0.39420679935569036
12,2012.25,2013.25,883.3814500000001,new_zealand,-0.033670099513338,9.694614321603984,-0.0382297067191096,8.368145896752742,,,,,,-0.1046067840663131,8.265135214358011,-0.09213046951057156,9.575275965791938,0.0281473706280937,0.3427889858897688,0.02479027048389543,0.3971277735859905
13,2013.25,2014.25,875.36365,new_zealand,-4.86957493666598,9.67468826520688,-5.579655517480711,8.34830137325263,,,,,,-11.148858243145112,8.184352910524542,-9.730027329316936,9.494160313464244,-0.0104527918163097,0.345560578921685,-0.009122544015023944,0.40033702837505164
14,2014.25,2015.25,867.3458499999999,new_zealand,2.5632162237788387,9.699404752716458,2.964133639206635,8.371550110173242,,,,,,5.966386416826335,8.27843495370968,5.1593957366363,9.594151594953795,-0.0381191384130643,0.3541484277438751,-0.03296328907862247,0.41028922203650536
15,2015.25,2016.25,859.32805,new_zealand,-3.717636621434404,9.670176458008097,-4.339231205948093,8.345509649724741,,,,,,-7.052246399628211,8.171630419729366,-6.042012567271895,9.471767197613733,-1.6262160122679752,0.3756100917945926,-1.3932606755969121,0.4406904458242873
16,2016.25,2017.25,851.31025,new_zealand,-2.0121021154882657,9.671391602980227,-2.370647581471029,8.347649078522469,,,,,,-4.867782373399018,8.180345610354756,-4.13156105015618,9.479296113213646,0.1264872104569603,0.3760686784177343,0.10735681917964973,0.4357138951134206
17,2017.25,2018.25,843.29245,new_zealand,-0.6912166619612495,8.67027959937167,-0.822130628130369,7.483906726347783,,,,,,1.115555289789186,3.494841420967347,0.9379171353764724,4.049094292622247,-2.759816546049924,0.3847393924390975,-2.3203504592989717,0.4605775810751427
18,2018.25,2019.25,835.2746500000001,new_zealand,-0.2018804391796637,8.670397790262104,-0.2424207449469808,7.484063131357958,,,,,,1.7138650169313192,3.494841420967347,1.427253358158058,4.049451567747774,-2.198706506825281,0.3967223991735637,-1.8310142365173856,0.46863788090177916
19,2019.25,2020.25,827.25685,new_zealand,-5.560082475355909,9.693263360999811,-6.741331805349455,8.363538069158212,,,,,,-11.749180131161063,8.243891059999346,-9.690430976150727,9.562945614926868,-1.7334834795378449,0.3997971123040401,-1.4297339745610882,0.46865478565381263
20,2020.25,2021.25,819.23905,new_zealand,-1.3341162877448338,9.692496860344452,-1.6333824416501952,8.36612014689623,,,,,,-2.7055928401861324,8.249692870053996,-2.2098777261566465,9.55802337978708,-0.5611720431142585,0.4867588747023095,-0.45835484933302184,0.5643824705500863
21,2021.25,2022.25,811.22125,new_zealand,3.740236288269961,11.027148370625827,4.624497645434727,9.516986820625316,,,,,,10.975915156369608,12.255439533855618,8.877183926204967,14.205034517545487,-1.7269198655001528,0.6502736431238878,-1.3967113496650432,0.7565810700591944
22,2022.25,2023.25,803.20345,new_zealand,-0.3752382475065204,11.942510790335232,-0.4685828348411426,10.308460711450126,,,,,,,,,,-1.7144261376615355,0.6539212040187949,-1.3729018895743004,0.7606805259635515
23,2023.25,2024.25,795.18565,new_zealand,-0.040730774824162,11.942005940305854,-0.0513758451609985,10.308037508959355,,,,,,,,,,-1.2972191479813917,0.6472155650689886,-1.0284354612258892,0.7515694746474106
