start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
2002.7479452054797,2003.7479452054797,-14.91,6.72,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2003.7479452054797,2004.7486338797812,-18.63,10.27,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2004.7486338797812,2005.7479452054797,-13.43,6.84,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2005.7479452054797,2006.7479452054797,-7.92,4.47,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2006.7479452054797,2007.7479452054797,-6.12,2.03,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2007.7479452054797,2008.7486338797812,3.83,1.79,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2008.7486338797812,2009.7479452054797,-8.57,11.08,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2009.7479452054797,2010.7479452054797,-2.9,1.62,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2010.7479452054797,2011.7479452054797,-20.4,3.64,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2011.7479452054797,2012.7486338797812,-5.44,5.22,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2012.7486338797812,2013.7479452054797,-24.13,12.68,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2013.7479452054797,2014.7479452054797,-1.96,6.5,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
2014.7479452054797,2015.7479452054797,-16.85,7.02,33958,33958,"only grace period 2003-2015, update to Box et al 2018"
