,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,2000.0,2001.0,2354.92895,low_latitudes,0.502565584725147,0.4326820705980995,0.2140522405908195,0.1850711399960159,,,,,,,,,,,0.2140522405908196,0.1850711399960159,0.5025655847251471,0.43268207059809943
1,2001.0,2002.0,2327.07105,low_latitudes,-0.0016941372255228,0.4199400398853874,-0.000730203287224,0.1799246656424636,,,,,,,,,,,-0.0007302032872239,0.1799246656424636,-0.001694137225522632,0.4199400398853871
2,2002.0,2003.0,2299.21315,low_latitudes,-1.2283977614428434,0.4272343653783008,-0.5358763903962378,0.1811484882971006,,,,,,,,,,,-0.5358763903962378,0.1811484882971006,-1.2283977614428434,0.42723436537830073
3,2003.0,2004.0,2271.35525,low_latitudes,-1.2963561711133298,0.4017013533997184,-0.5724586420108202,0.1698548963048396,,,,,,,,,,,-0.5724586420108202,0.1698548963048396,-1.2963561711133298,0.40170135339971846
4,2004.0,2005.0,2243.49735,low_latitudes,-2.1884742558625687,0.4101833544924332,-0.978409639826436,0.1693755553008214,,,,,,,,,,,-0.978409639826436,0.1693755553008214,-2.1884742558625683,0.4101833544924332
5,2005.0,2006.0,2215.63945,low_latitudes,-2.7707933881188964,0.4143175736702325,-1.2543244707347476,0.1672975817263178,,,,,,,,,,,-1.2543244707347476,0.1672975817263178,-2.7707933881188964,0.4143175736702325
6,2006.0,2007.0,2187.78155,low_latitudes,-0.7305963032239194,0.3771005141476897,-0.3349487462702922,0.1608100756400061,,,,,,,,,,,-0.3349487462702922,0.1608100756400061,-0.7305963032239194,0.3771005141476896
7,2007.0,2008.0,2159.92365,low_latitudes,-0.0391810625746676,0.3756148686085117,-0.0181946058385104,0.1609312173020027,,,,,,,,,,,-0.0181946058385103,0.1609312173020027,-0.03918106257466741,0.37561486860851145
8,2008.0,2009.0,2132.06575,low_latitudes,1.10624560708076,0.3785533014622803,0.5204221915158915,0.1604516777590429,,,,,,,,,,,0.5204221915158916,0.1604516777590429,1.1062456070807605,0.37855330146228033
9,2009.0,2010.0,2104.2078500000002,low_latitudes,-1.834474741802752,0.3914144095415476,-0.8744358243795609,0.1630330696094891,,,,,,,,,,,-0.8744358243795609,0.1630330696094891,-1.8344747418027516,0.39141440954154744
10,2010.0,2011.0,2076.34995,low_latitudes,-1.979926671883484,0.3835080747592005,-0.9564304537672264,0.1587465031638481,,,,,,,,,,,-0.9564304537672264,0.1587465031638481,-1.9799266718834838,0.3835080747592005
11,2011.0,2012.0,2048.49205,low_latitudes,-0.1178555881837867,0.371843510323843,-0.0577059690518729,0.1592975485898747,,,,,,,,,,,-0.0577059690518729,0.1592975485898747,-0.11785558818378673,0.3718435103238429
12,2012.0,2013.0,2020.6341499999999,low_latitudes,-0.0409543665050652,0.3704475580767514,-0.020329063181959,0.1587170303992084,,,,,,,,,,,-0.020329063181959,0.1587170303992084,-0.0409543665050651,0.37044755807675117
13,2013.0,2014.0,1992.77625,low_latitudes,-0.6563198674546046,0.410107559197459,-0.3303405245369286,0.175148476378451,,,,,,,,,,,-0.3303405245369286,0.175148476378451,-0.6563198674546044,0.41010755919745884
14,2014.0,2015.0,1964.91835,low_latitudes,-0.3637688206092916,0.4081772435496406,-0.1856888408832953,0.1747111485317834,,,,,,,,,,,-0.1856888408832953,0.1747111485317834,-0.36376882060929167,0.4081772435496406
15,2015.0,2016.0,1937.06045,low_latitudes,-1.579355083251854,0.4191979677532273,-0.8177893495622497,0.1763911482720535,,,,,,,,,,,-0.8177893495622497,0.1763911482720535,-1.579355083251854,0.41919796775322704
16,2016.0,2017.0,1909.20255,low_latitudes,-2.5469532968248667,0.4293921119678641,-1.3380545444325307,0.1756972570635208,,,,,,,,,,,-1.3380545444325307,0.1756972570635208,-2.5469532968248667,0.42939211196786403
17,2017.0,2018.0,1881.34465,low_latitudes,-0.7807012499688779,0.4654347443923589,-0.4162184749999927,0.1987144518915001,,,,,,,,,,,-0.4162184749999927,0.1987144518915001,-0.7807012499688778,0.46543474439235893
18,2018.0,2019.0,1853.48675,low_latitudes,-0.0781490560888122,0.5379803180815588,-0.0422901370700152,0.2304933286017883,,,,,,,,,,,-0.0422901370700152,0.2304933286017883,-0.07814905608881213,0.5379803180815588
19,2019.0,2020.0,1825.62885,low_latitudes,-0.9825508936867368,0.5592155449817934,-0.5398180555344205,0.2386713397939893,,,,,,,,,,,-0.5398180555344205,0.2386713397939893,-0.9825508936867368,0.5592155449817932
20,2020.0,2021.0,1797.77095,low_latitudes,-0.9882118014285212,0.7602690013845972,-0.5513412915594303,0.3250510532926997,,,,,,,,,,,-0.5513412915594303,0.3250510532926997,-0.9882118014285212,0.7602690013845972
21,2021.0,2022.0,1769.91305,low_latitudes,0.0222289041509182,1.0249377535722688,0.0125971112114771,0.4391376397218275,,,,,,,,,,,0.0125971112114771,0.4391376397218275,0.02222890415091815,1.0249377535722688
22,2022.0,2023.0,1742.0551500000001,low_latitudes,0.0088690107576133,1.3785547633252906,0.0051064387089965,0.5906462197361755,,,,,,,,,,,0.0051064387089965,0.5906462197361755,0.008869010757613207,1.3785547633252906
23,2023.0,2024.0,1714.1972500000002,low_latitudes,-2.298935534374866,1.9673421330150895,-1.345150386663981,0.841474118608401,,,,,,,,,,,-1.345150386663981,0.841474118608401,-2.298935534374866,1.9673421330150898
