,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,704082.69565,global,-80.84578369273348,146.16333776612433,-0.1151697823938265,0.2075225029027087
1,2001.0,2002.0,701805.49875,global,-217.94936285784348,134.16567464640266,-0.3114896916344836,0.1899698957699335
2,2002.0,2003.0,699528.3018499999,global,-141.44325276234457,129.9272140006049,-0.2028064611041093,0.1839770922956014
3,2003.0,2004.0,697251.10495,global,-231.87424815566743,101.08552050659104,-0.3335555331453919,0.1424426367358073
4,2004.0,2005.0,694973.90805,global,-208.71154661121008,101.5824961940464,-0.3012193161244128,0.1426496317204002
5,2005.0,2006.0,692696.7111499999,global,-278.82036716033844,101.94409076065467,-0.4037255276290281,0.1429193361110748
6,2006.0,2007.0,690419.51425,global,-311.3024455451344,100.8210994197536,-0.4522455646020105,0.1410873383766478
7,2007.0,2008.0,688142.3173500001,global,-237.25816450932675,99.94432894105692,-0.3458181174905788,0.1395088402924783
8,2008.0,2009.0,685865.12045,global,-147.02818695562243,100.00940852976188,-0.2150139937938844,0.1393734038703323
9,2009.0,2010.0,683587.9235500001,global,-261.4219814263029,99.99934115055876,-0.3835770033594926,0.1388461583137534
10,2010.0,2011.0,681310.7266500001,global,-149.27223229307214,100.86375522373802,-0.2197549379835816,0.1397978533247781
11,2011.0,2012.0,679033.52975,global,-376.5275325395209,97.640508758472,-0.5561735872171284,0.1346086012688156
12,2012.0,2013.0,676756.33285,global,-126.0185251347211,98.72639588187168,-0.1867699083912457,0.1358876829543985
13,2013.0,2014.0,674479.1359499999,global,-360.2022863968552,94.65715065664295,-0.5356520692407776,0.1297717613243943
14,2014.0,2015.0,672201.9390499999,global,-200.08863085519172,94.13394749168307,-0.2985571616287114,0.1289102392954428
15,2015.0,2016.0,669924.7421500002,global,-261.0965656296238,95.6303616333383,-0.3909128828798894,0.1308063584957379
16,2016.0,2017.0,667647.54525,global,-314.6231219113938,95.77225958226,-0.4726593150094572,0.1306067808845846
17,2017.0,2018.0,665370.3483499999,global,-206.30167866667708,93.8437902569401,-0.3109883789048039,0.1276413268426001
18,2018.0,2019.0,663093.15145,global,-239.10131195896813,93.88464572127872,-0.3616698102783784,0.1273235709349395
19,2019.0,2020.0,660815.95455,global,-412.12322286272746,97.10150410195448,-0.6255347044134576,0.1313292389720011
20,2020.0,2021.0,658538.75765,global,-454.7227624493996,101.7189302220981,-0.6925803990392789,0.1383779582260298
21,2021.0,2022.0,656261.56075,global,-183.16735160764503,108.29230445115516,-0.2799470792088933,0.1483854566480506
22,2022.0,2023.0,653984.36385,global,-475.82325653147154,129.7617787090038,-0.7297651870247541,0.1729635121860268
23,2023.0,2024.0,651707.1669500001,global,-548.497487998455,158.6825854565016,-0.8441643113555707,0.2149956482384117
