start_dates,end_dates,changes,errors
1999.75,2000.75,-0.8878526323883872,0.5627080915365089
2000.75,2001.75,0.8627883664399673,0.35945566667201984
2001.75,2002.75,-0.9102181400193314,0.3621059756974087
2002.75,2003.75,-3.96414854004353,0.40887379052470924
2003.75,2004.75,-1.2418902832907392,0.35994487123382923
2004.75,2005.75,-1.95351809102271,0.3604698303369903
2005.75,2006.75,-2.242633807552046,0.3716252619579908
2006.75,2007.75,-1.7544792873623434,0.36155299700146853
2007.75,2008.75,-1.6485224515944907,0.35638982301469163
2008.75,2009.75,-1.431262263132815,0.36693079387256194
2009.75,2010.75,-0.8224232354067789,0.34941336905841275
2010.75,2011.75,-2.5952646141276507,0.37203229728440973
2011.75,2012.75,-2.9056682012756325,0.42510769340596954
2012.75,2013.75,-0.5451794950654957,0.3993974041002553
2013.75,2014.75,-0.31341144530920906,0.3986110801446189
2014.75,2015.75,-3.008710229000005,0.4359820970912184
2015.75,2016.75,-1.2689153890342917,0.4137256818554277
2016.75,2017.75,-2.8542204495944175,0.434226536371055
2017.75,2018.75,-2.5156663847134824,0.42580159142153584
2018.75,2019.75,-1.7774169809168472,0.415618243042329
2019.75,2020.75,-1.3114383265175942,0.4558654873620847
2020.75,2021.75,-1.0628303280772673,0.456999690500813
2021.75,2022.75,-6.3847229282636375,0.7500861464888728
2022.75,2023.75,-4.495107154446965,0.7330527787539427
2023.75,2024.75,-2.507416002043115,0.6917387061406182
