start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1990.74794520548,1990.8328767123287,0.0224,0.0117,105110.6,106097.0
1990.8328767123287,1990.9150684931508,0.0096,0.0073,105110.6,106097.0
1990.9150684931508,1991.0,0.0199,0.0125,105110.6,106097.0
1991.0,1991.0849315068488,0.0051,0.0046,105110.6,106097.0
1991.0849315068488,1991.1616438356164,0.0066,0.0043,105110.6,106097.0
1991.1616438356164,1991.2465753424656,0.0079,0.0088,105110.6,106097.0
1991.2465753424656,1991.328767123288,0.0074,0.0066,105110.6,106097.0
1991.328767123288,1991.4136986301369,0.0104,0.0119,105110.6,106097.0
1991.4136986301369,1991.495890410959,0.0009,0.0539,105110.6,106097.0
1991.495890410959,1991.580821917808,-0.1792,0.1391,105110.6,106097.0
1991.580821917808,1991.6657534246576,-0.0368,0.0736,105110.6,106097.0
1991.6657534246576,1991.74794520548,0.0092,0.0677,105110.6,106097.0
1991.74794520548,1991.8328767123287,0.0223,0.0135,105110.6,106020.7
1991.8328767123287,1991.9150684931508,0.0239,0.0147,105110.6,106020.7
1991.9150684931508,1992.0,0.0092,0.0071,105110.6,106020.7
1992.0,1992.084699453552,0.0052,0.0043,105110.6,106020.7
1992.084699453552,1992.1639344262296,0.0072,0.0064,105110.6,106020.7
1992.1639344262296,1992.2486338797808,0.0088,0.0127,105110.6,106020.7
1992.2486338797808,1992.330601092896,0.0031,0.0033,105110.6,106020.7
1992.330601092896,1992.415300546448,0.0334,0.026,105110.6,106020.7
1992.415300546448,1992.4972677595629,-0.0483,0.0634,105110.6,106020.7
1992.4972677595629,1992.5819672131147,-0.0744,0.0908,105110.6,106020.7
1992.5819672131147,1992.6666666666667,-0.0544,0.0655,105110.6,106020.7
1992.6666666666667,1992.7486338797808,-0.0363,0.0721,105110.6,106020.7
1992.7486338797808,1992.8333333333333,0.0275,0.0204,105110.6,105905.3
1992.8333333333333,1992.915300546448,0.0094,0.0076,105110.6,105905.3
1992.915300546448,1993.0,0.0087,0.007,105110.6,105905.3
1993.0,1993.0849315068488,0.0182,0.0119,105110.6,105905.3
1993.0849315068488,1993.1616438356164,0.005,0.0065,105110.6,105905.3
1993.1616438356164,1993.2465753424656,0.0084,0.0055,105110.6,105905.3
1993.2465753424656,1993.328767123288,0.01,0.0086,105110.6,105905.3
1993.328767123288,1993.4136986301369,0.0241,0.0157,105110.6,105905.3
1993.4136986301369,1993.495890410959,-0.0374,0.0568,105110.6,105905.3
1993.495890410959,1993.580821917808,-0.2718,0.1537,105110.6,105905.3
1993.580821917808,1993.6657534246576,-0.0228,0.061,105110.6,105905.3
1993.6657534246576,1993.74794520548,-0.0374,0.0533,105110.6,105905.3
1993.74794520548,1993.8328767123287,0.0258,0.0168,105110.6,105780.9
1993.8328767123287,1993.9150684931508,0.0095,0.006,105110.6,105780.9
1993.9150684931508,1994.0,0.0055,0.0042,105110.6,105780.9
1994.0,1994.0849315068488,0.0036,0.0038,105110.6,105780.9
1994.0849315068488,1994.1616438356164,0.0103,0.0065,105110.6,105780.9
1994.1616438356164,1994.2465753424656,0.0117,0.0083,105110.6,105780.9
1994.2465753424656,1994.328767123288,0.0101,0.0065,105110.6,105780.9
1994.328767123288,1994.4136986301369,0.0315,0.0197,105110.6,105780.9
1994.4136986301369,1994.495890410959,-0.0321,0.0697,105110.6,105780.9
1994.495890410959,1994.580821917808,-0.1424,0.1211,105110.6,105780.9
1994.580821917808,1994.6657534246576,-0.0935,0.0813,105110.6,105780.9
1994.6657534246576,1994.74794520548,0.0195,0.0661,105110.6,105780.9
1994.74794520548,1994.8328767123287,0.0145,0.0144,105110.6,105669.7
1994.8328767123287,1994.9150684931508,0.0189,0.0178,105110.6,105669.7
1994.9150684931508,1995.0,0.0106,0.0066,105110.6,105669.7
1995.0,1995.0849315068488,0.0028,0.0033,105110.6,105669.7
1995.0849315068488,1995.1616438356164,0.0052,0.0066,105110.6,105669.7
1995.1616438356164,1995.2465753424656,0.0133,0.0098,105110.6,105669.7
1995.2465753424656,1995.328767123288,0.0078,0.0056,105110.6,105669.7
1995.328767123288,1995.4136986301369,0.0383,0.0243,105110.6,105669.7
1995.4136986301369,1995.495890410959,-0.038,0.0571,105110.6,105669.7
1995.495890410959,1995.580821917808,-0.1739,0.1217,105110.6,105669.7
1995.580821917808,1995.6657534246576,-0.1121,0.0792,105110.6,105669.7
1995.6657534246576,1995.74794520548,-0.007,0.0592,105110.6,105669.7
1995.74794520548,1995.8328767123287,0.0391,0.0328,105110.6,105615.8
1995.8328767123287,1995.9150684931508,0.0392,0.0299,105110.6,105615.8
1995.9150684931508,1996.0,0.0116,0.0083,105110.6,105615.8
1996.0,1996.084699453552,0.0083,0.0041,105110.6,105615.8
1996.084699453552,1996.1639344262296,0.0144,0.0108,105110.6,105615.8
1996.1639344262296,1996.2486338797808,0.0166,0.0093,105110.6,105615.8
1996.2486338797808,1996.330601092896,0.0163,0.0151,105110.6,105615.8
