start_dates,end_dates,changes
2011.25,2012.25,0.02611240462395489
2012.25,2013.25,0.12382992322075184
2013.25,2014.25,-0.5460076582458919
2014.25,2015.25,0.09320109291205914
2015.25,2016.25,0.30435231678796604
2016.25,2017.25,0.47249912441698394
2017.25,2018.25,-0.41743360405759344
2018.25,2019.25,-0.09050171093835704
2019.25,2020.25,0.03394811128012649
