start_dates,end_dates,changes,errors
1999.75,2000.75,0.10913801680484946,0.19503082721709175
2000.75,2001.75,-0.35899260373849035,0.19503082721709175
2001.75,2002.75,-0.21731967879651481,0.19503082721709175
2002.75,2003.75,0.4571131930771365,0.19503082721709175
2003.75,2004.75,-0.2067198749505584,0.12751756371768286
2004.75,2005.75,0.2825608181119563,0.12751756371768286
2005.75,2006.75,-0.9857424752226644,0.12751756371768286
2006.75,2007.75,0.35744127593419656,0.12751756371768286
2007.75,2008.75,-0.6635122785968904,0.12751756371768286
2008.75,2009.75,0.09723521933036192,0.19503082721709175
2009.75,2010.75,0.6626861500755569,0.19503082721709175
2010.75,2011.75,-0.10962983347508262,0.19503082721709175
2011.75,2012.75,0.00013853963207900716,0.12971042165386512
2012.75,2013.75,-0.42846219506593813,0.1618149202264918
2013.75,2014.75,0.216758605171273,0.13260866134780502
2014.75,2015.75,-0.49954243634843604,0.1703179584858591
2015.75,2016.75,-0.5234195587068261,0.17326690499047018
2016.75,2017.75,0.4655146925460317,0.15119449173187144
2017.75,2018.75,-1.026446456837781,0.2506278503363491
2018.75,2019.75,-0.5559569630721934,0.19503082721709175
2019.75,2020.75,0.2815273701867739,0.19503082721709175
