,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,2354.92895,low_latitudes,0.4531769916651299,0.7846451234729502,0.1930166995083426,0.3360435368542765
1,2001.0,2002.0,2327.07105,low_latitudes,-0.4785466267348702,0.7527371904494751,-0.2062621106881774,0.322349707866366
2,2002.0,2003.0,2299.21315,low_latitudes,-1.3087422456348698,0.762808592233474,-0.5709258780528256,0.3256230315280716
3,2003.0,2004.0,2271.35525,low_latitudes,-1.5713535577515372,0.7021532187963339,-0.6938948907974744,0.2989505441145231
4,2004.0,2005.0,2243.49735,low_latitudes,-2.6744688871848705,0.7074437062529197,-1.1956851370893544,0.2976423152483016
5,2005.0,2006.0,2215.63945,low_latitudes,-2.3146501345322035,0.698103172305248,-1.0478306745579091,0.2949657130957188
6,2006.0,2007.0,2187.78155,low_latitudes,-0.5985351958572036,0.6505173039584492,-0.2744040895996291,0.2784211479786583
7,2007.0,2008.0,2159.92365,low_latitudes,0.7769941490927966,0.6517698308488129,0.3608146730229954,0.2787563687913765
8,2008.0,2009.0,2132.06575,low_latitudes,0.5629684581927966,0.6481152060853856,0.2648428856049044,0.2774250378782599
9,2009.0,2010.0,2104.2078500000002,low_latitudes,-1.9453177240905368,0.6732142660670829,-0.927271152326491,0.2854144364976018
10,2010.0,2011.0,2076.34995,low_latitudes,-1.5090426160788704,0.6398985735580466,-0.7289635189758847,0.2722540210248264
11,2011.0,2012.0,2048.49205,low_latitudes,-0.14214898602887,0.6390709696598486,-0.0696008149884703,0.2737950911981195
12,2012.0,2013.0,2020.6341499999999,low_latitudes,0.0100652139877966,0.6352406431426494,0.0049962040329094,0.2721708242163139
13,2013.0,2014.0,1992.77625,low_latitudes,-0.6452911567138121,0.7168601381172502,-0.3247895268119795,0.3068297955781806
14,2014.0,2015.0,1964.91835,low_latitudes,-0.1631304081304787,0.7132632782943743,-0.083271282975355,0.3055799777955815
15,2015.0,2016.0,1937.06045,low_latitudes,-2.267427179064646,0.7292828323331033,-1.1740727703418854,0.3086649153080604
16,2016.0,2017.0,1909.20255,low_latitudes,-2.001081503747979,0.7227402038358555,-1.0512780910461976,0.3066787294011961
17,2017.0,2018.0,1881.34465,low_latitudes,-0.3948508469861244,0.8376785416877236,-0.2105084594030964,0.3588063899809109
18,2018.0,2019.0,1853.48675,low_latitudes,-0.1395730158159923,1.027193959375345,-0.0755295363187211,0.4400944195172558
19,2019.0,2020.0,1825.62885,low_latitudes,-0.863028086582659,1.087357383204253,-0.4741516664063783,0.4655147936319857
20,2020.0,2021.0,1797.77095,low_latitudes,-0.0618105647019844,1.851498438996596,-0.0344852353772207,0.7932793937704002
