start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
2002.7479452054797,2003.7479452054797,-16.75,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2003.7479452054797,2004.7486338797812,-20.93,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2004.7486338797812,2005.7479452054797,-15.09,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2005.7479452054797,2006.7479452054797,-8.9,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2006.7479452054797,2007.7479452054797,-6.88,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2007.7479452054797,2008.7486338797812,4.31,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2008.7486338797812,2009.7479452054797,-9.62,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2009.7479452054797,2010.7479452054797,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2010.7479452054797,2011.7479452054797,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2011.7479452054797,2012.7486338797812,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2012.7486338797812,2013.7479452054797,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2013.7479452054797,2014.7479452054797,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
2014.7479452054797,2015.7479452054797,-22.0,6,51591,51591,"only grace period 2003-2015, update to Box et al 2018"
