start_dates,end_dates,changes,errors
2000.0,2001.0,3.3678364144620976,2.426117481140075
2001.0,2002.0,0.3174052070663498,2.297497602968393
2002.0,2003.0,-1.2087159274881372,2.31936378051362
2003.0,2004.0,-0.8973435048258204,3.9068573036823357
2004.0,2005.0,1.275971653643028,3.911975977031311
2005.0,2006.0,1.2769049180417762,3.9172646043942287
2006.0,2007.0,-1.4938463025101363,3.908648610403939
2007.0,2008.0,1.5575820950673538,3.9164284505986804
2008.0,2009.0,1.7477133735632207,3.914542469136987
2009.0,2010.0,0.5549755525261773,3.908791045235594
2010.0,2011.0,0.16317635739316394,3.90366404925131
2011.0,2012.0,-0.7010792869809754,2.3143195187213044
2012.0,2013.0,4.05808275503212,2.3244703799636923
2013.0,2014.0,-0.8645118569147283,2.3158423005317474
2014.0,2015.0,-0.3898862402216835,2.3283471723252243
2015.0,2016.0,4.199372925628355,2.331133469886275
2016.0,2017.0,1.225435416388066,2.3180995472663377
2017.0,2018.0,2.3778132308366406,2.307713566164936
2018.0,2019.0,-1.8117556948925224,2.2915494348509973
2019.0,2020.0,0.9591937852518498,2.319087897852961
2020.0,2021.0,2.8820926231872472,2.35515995238514
2021.0,2022.0,-0.04469317041055323,2.32279472663115
2022.0,2023.0,0.9016988220742975,2.4012331667261
2023.0,2024.0,-0.7895825842174021,2.3950454573008075
