start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
1970.74794520548,1971.74794520548,-13.9,29.69,105128,105128,update to Box et al 2018
1971.74794520548,1972.7486338797808,9.07,40.38,105128,105128,update to Box et al 2018
1972.7486338797808,1973.74794520548,3.08,34.01,105128,105128,update to Box et al 2018
1973.74794520548,1974.74794520548,-0.74,14.96,105128,105128,update to Box et al 2018
1974.74794520548,1975.74794520548,10.99,26.75,105128,105128,update to Box et al 2018
1975.74794520548,1976.7486338797808,17.39,35.51,105128,105128,update to Box et al 2018
1976.7486338797808,1977.74794520548,-10.06,21.24,105128,105128,update to Box et al 2018
1977.74794520548,1978.74794520548,2.97,21.87,105128,105128,update to Box et al 2018
1978.74794520548,1979.74794520548,5.94,20.37,105128,105128,update to Box et al 2018
1979.74794520548,1980.7486338797808,2.1,8.99,105128,105128,update to Box et al 2018
1980.7486338797808,1981.74794520548,-8.65,5.79,105128,105128,update to Box et al 2018
1981.74794520548,1982.74794520548,-0.81,22.22,105128,105128,update to Box et al 2018
1982.74794520548,1983.74794520548,4.44,37.36,105128,105128,update to Box et al 2018
1983.74794520548,1984.7486338797808,9.98,8.67,105128,105128,update to Box et al 2018
1984.7486338797808,1985.74794520548,1.26,11.22,105128,105128,update to Box et al 2018
1985.74794520548,1986.74794520548,16.63,40.87,105128,105128,update to Box et al 2018
1986.74794520548,1987.74794520548,-7.27,49.96,105128,105128,update to Box et al 2018
1987.74794520548,1988.7486338797808,-11.94,42.8,105128,105128,update to Box et al 2018
1988.7486338797808,1989.74794520548,5.91,28.25,105128,105128,update to Box et al 2018
1989.74794520548,1990.74794520548,-16.31,15.45,105128,105128,update to Box et al 2018
1990.74794520548,1991.74794520548,-6.0,26.13,105128,105128,update to Box et al 2018
1991.74794520548,1992.7486338797808,0.52,38.79,105128,105128,update to Box et al 2018
1992.7486338797808,1993.74794520548,-25.96,40.33,105128,105128,update to Box et al 2018
1993.74794520548,1994.74794520548,-5.13,22.14,105128,105128,update to Box et al 2018
1994.74794520548,1995.74794520548,-11.94,23.17,105128,105128,update to Box et al 2018
1995.74794520548,1996.7486338797808,5.89,19.22,105128,105128,update to Box et al 2018
1996.7486338797808,1997.74794520548,5.3,14.34,105128,105128,update to Box et al 2018
1997.74794520548,1998.74794520548,-20.97,29.17,105128,105128,update to Box et al 2018
1998.74794520548,1999.74794520548,-25.44,11.69,105128,105128,update to Box et al 2018
1999.74794520548,2000.7486338797808,-33.65,9.93,105128,105128,update to Box et al 2018
2000.7486338797808,2001.74794520548,-21.28,56.69,105128,105128,update to Box et al 2018
2001.74794520548,2002.74794520548,9.15,9.29,105128,105128,update to Box et al 2018
2002.74794520548,2003.74794520548,-9.31,33.45,105128,105128,update to Box et al 2018
2003.74794520548,2004.7486338797808,19.41,7.49,105128,105128,update to Box et al 2018
2004.7486338797808,2005.74794520548,-26.14,26.65,105128,105128,update to Box et al 2018
2005.74794520548,2006.74794520548,-9.39,19.93,105128,105128,update to Box et al 2018
2006.74794520548,2007.74794520548,-49.09,33.34,105128,105128,update to Box et al 2018
2007.74794520548,2008.7486338797808,-59.09,19.0,105128,105128,update to Box et al 2018
2008.7486338797808,2009.74794520548,-43.28,33.38,105128,105128,update to Box et al 2018
2009.74794520548,2010.74794520548,-33.69,35.61,105128,105128,update to Box et al 2018
2010.74794520548,2011.74794520548,-84.37,13.71,105128,105128,update to Box et al 2018
2011.74794520548,2012.7486338797808,-76.31,19.67,105128,105128,update to Box et al 2018
2012.7486338797808,2013.74794520548,9.85,20.96,105128,105128,update to Box et al 2018
2013.74794520548,2014.74794520548,-12.89,24.48,105128,105128,update to Box et al 2018
2014.74794520548,2015.74794520548,-56.24,16.48,105128,105128,update to Box et al 2018
2015.74794520548,2016.7486338797808,-42.91,35.12,105128,105128,update to Box et al 2018
2016.7486338797808,2017.74794520548,7.07,19.72,105128,105128,update to Box et al 2018
2017.74794520548,2018.74794520548,16.31,9.99,105128,105128,update to Box et al 2018
2018.74794520548,2019.74794520548,-53.75,38.75,105128,105128,update to Box et al 2018
2019.74794520548,2020.7486338797808,-54.84,33.98,105128,105128,update to Box et al 2018
2020.7486338797808,2021.74794520548,4.42,19.8,105128,105128,update to Box et al 2018
2021.74794520548,2022.74794520548,-62.21,15.17,105128,105128,update to Box et al 2018
