start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1999.7479452054797,1999.7506849315068,0.0001284741625941,6.423708129706385e-05,14524,55
1999.7506849315068,1999.7534246575344,0.0003854011902206,0.0001927005951103,14524,55
1999.7534246575344,1999.7561643835616,0.0006422643286918,0.0003211321643459,14524,55
1999.7561643835616,1999.758904109589,0.000899020997006,0.000449510498503,14524,55
1999.758904109589,1999.7616438356165,0.0011556286318109,0.0005778143159054,14524,55
1999.7616438356165,1999.764383561644,0.0014120446944599,0.0007060223472299,14524,55
1999.764383561644,1999.7671232876712,0.0016682266780644,0.0008341133390322,14524,55
1999.7671232876712,1999.7698630136983,0.0019241321145389,0.0009620660572694,14524,55
1999.7698630136983,1999.772602739726,0.0021797185816431,0.0010898592908215,14524,55
1999.772602739726,1999.7753424657533,0.0024349437100125,0.0012174718550062,14524,55
1999.7753424657533,1999.7780821917809,0.002689765190183,0.0013448825950915,14524,55
1999.7780821917809,1999.780821917808,0.0029441407796046,0.0014720703898023,14524,55
1999.780821917808,1999.783561643836,0.003198028309644,0.001599014154822,14524,55
1999.783561643836,1999.786301369863,0.0034513856925752,0.0017256928462876,14524,55
1999.786301369863,1999.7890410958903,0.0037041709285555,0.0018520854642777,14524,55
1999.7890410958903,1999.7917808219177,0.0039563421125901,0.001978171056295,14524,55
1999.7917808219177,1999.7945205479448,0.0042078574414763,0.0021039287207381,14524,55
1999.7945205479448,1999.7972602739728,0.0044586752207353,0.0022293376103676,14524,55
1999.7972602739728,1999.8,0.0047087538715233,0.0023543769357616,14524,55
1999.8,1999.8027397260275,0.004958051937523,0.0024790259687615,14524,55
1999.8027397260275,1999.805479452055,0.005206528091819,0.0026032640459095,14524,55
1999.805479452055,1999.8082191780825,0.0054541411437448,0.0027270705718724,14524,55
1999.8082191780825,1999.8109589041096,0.0057008500457144,0.0028504250228572,14524,55
1999.8109589041096,1999.813698630137,0.0059466139000253,0.0029733069500126,14524,55
1999.813698630137,1999.8164383561643,0.0061913919656377,0.0030956959828188,14524,55
1999.8164383561643,1999.819178082192,0.0064351436649302,0.0032175718324651,14524,55
1999.819178082192,1999.8219178082195,0.0066778285904246,0.0033389142952123,14524,55
1999.8219178082195,1999.8246575342464,0.0069194065114852,0.0034597032557426,14524,55
1999.8246575342464,1999.827397260274,0.0071598373809881,0.003579918690494,14524,55
1999.827397260274,1999.830136986301,0.0073990813419597,0.0036995406709798,14524,55
1999.830136986301,1999.8328767123287,0.0076370987341837,0.0038185493670918,14524,55
1999.8328767123287,1999.835616438356,0.0078738501007761,0.003936925050388,14524,55
1999.835616438356,1999.838356164384,0.0081092961947257,0.0040546480973628,14524,55
1999.838356164384,1999.841095890411,0.0083433979854007,0.0041716989927003,14524,55
1999.841095890411,1999.8438356164384,0.0085761166650185,0.0042880583325092,14524,55
1999.8438356164384,1999.8465753424657,0.0088074136550791,0.0044037068275395,14524,55
1999.8465753424657,1999.849315068493,0.0090372506127602,0.0045186253063801,14524,55
1999.849315068493,1999.8520547945209,0.0092655894372743,0.0046327947186371,14524,55
1999.8520547945209,1999.854794520548,0.0094923922761833,0.0047461961380916,14524,55
1999.854794520548,1999.8575342465756,0.0097176215316745,0.0048588107658372,14524,55
1999.8575342465756,1999.8602739726027,0.0099412398667935,0.0049706199333967,14524,55
1999.8602739726027,1999.86301369863,0.010163210211632,0.005081605105816,14524,55
1999.86301369863,1999.8657534246572,0.0103834957694756,0.0051917478847378,14524,55
1999.8657534246572,1999.868493150685,0.0106020600229017,0.0053010300114508,14524,55
1999.868493150685,1999.8712328767124,0.0108188667398328,0.0054094333699164,14524,55
1999.8712328767124,1999.87397260274,0.0110338799795455,0.0055169399897727,14524,55
1999.87397260274,1999.876712328767,0.011247064098625,0.0056235320493125,14524,55
