region,year_start,year_end,glacier_mass_at_start,glacier_mass_error_at_start,annual_change_gt,annual_change_error,relative_change,relative_change_error,relative_change_pct,relative_change_error_pct
South Asia east,2021,2022,676.8413296785131,208.4660452593459,-4.153046594747883,7.938420838696924,-0.006135923461885079,0.011879911123631293,-0.6135923461885079,1.1879911123631293
South Asia east,2022,2023,672.6882830837652,208.61713868108706,-15.619011518634077,8.923206806807814,-0.02321879525986801,0.015093390469609,-2.321879525986801,1.5093390469608998
South Asia east,2023,2024,657.0692715651311,208.80788819199566,-17.589780221019534,8.953095982384424,-0.02677005451665833,0.016063448942643554,-2.677005451665833,1.6063448942643554
Low latitudes,2000,2001,90.0,27.0,0.3705258618555614,0.5346473022213154,0.004116954020617349,0.006067559814798464,0.4116954020617349,0.6067559814798464
Low latitudes,2001,2002,90.37052586185555,27.005292957821666,-0.3070070498935514,0.5172510572472317,-0.0033972033134216364,0.005813001812473945,-0.3397203313421636,0.5813001812473945
Low latitudes,2002,2003,90.063518811962,27.010246137234585,-1.2859863528499784,0.5250969807283328,-0.014278659881532155,0.00723392012775088,-1.4278659881532156,0.723392012775088
Low latitudes,2003,2004,88.77753245911202,27.015349770698247,-1.5816633780124076,0.4893433831894396,-0.01781603221221393,0.0077314215796645885,-1.781603221221393,0.7731421579664588
Low latitudes,2004,2005,87.19586908109962,27.01978127557359,-2.4619022051780592,0.4967700282785205,-0.028234160988616096,0.010440480510124462,-2.8234160988616095,1.0440480510124461
Low latitudes,2005,2006,84.73396687592155,27.02434755254663,-2.769504894430206,0.4947088906345829,-0.03268470716691069,0.011947818587200471,-3.268470716691069,1.1947818587200472
Low latitudes,2006,2007,81.96446198149135,27.028875254573688,-0.6472329547886849,0.453868358783612,-0.007896507085410242,0.006119091432718752,-0.7896507085410241,0.6119091432718752
Low latitudes,2007,2008,81.31722902670266,27.032685660407676,0.2943631715954311,0.4533688289494152,0.003619936083886591,0.00570370458902469,0.3619936083886591,0.570370458902469
Low latitudes,2008,2009,81.6115921982981,27.0364871481018,1.0742074293211157,0.4546635712035953,0.013162436859595013,0.007074644805315372,1.3162436859595013,0.7074644805315372
Low latitudes,2009,2010,82.68579962761922,27.040309840540907,-1.8409386137271275,0.4694606379390745,-0.022264265714523078,0.009232992338282054,-2.2264265714523077,0.9232992338282054
Low latitudes,2010,2011,80.84486101389209,27.04438480651811,-1.8410246444614369,0.4540162630694458,-0.0227723150410894,0.009464130768457849,-2.27723150410894,0.9464130768457849
Low latitudes,2011,2012,79.00383636943064,27.048195509685282,-0.1241596044782535,0.4465345728623108,-0.0015715642452813242,0.005677614017032517,-0.15715642452813242,0.5677614017032517
Low latitudes,2012,2013,78.87967676495239,27.051881144477186,-0.0184015312558621,0.4444848617975117,-0.00023328608851549225,0.005635541099549414,-0.023328608851549224,0.5635541099549414
Low latitudes,2013,2014,78.86127523369653,27.055532525664457,-0.5516197398382917,0.4911311260759708,-0.006994811308891831,0.0066741423599127065,-0.6994811308891831,0.6674142359912707
Low latitudes,2014,2015,78.30965549385824,27.059989837956113,-0.239795478092252,0.4889898652342481,-0.003062144464561703,0.006333329071866814,-0.3062144464561703,0.6333329071866814
Low latitudes,2015,2016,78.069860015766,27.06440764396276,-1.6897583338338864,0.500517508508474,-0.02164418295988547,0.009869315219635818,-2.164418295988547,0.9869315219635818
Low latitudes,2016,2017,76.3801016819321,27.069035426016075,-2.36942463411635,0.5050237682774874,-0.031021490963487983,0.012829109035286465,-3.102149096348798,1.2829109035286466
Low latitudes,2017,2018,74.01067704781575,27.073746100261754,-0.6457522446867621,0.5558366147801133,-0.008725122785588946,0.008160303032122767,-0.8725122785588947,0.8160303032122767
Low latitudes,2018,2019,73.36492480312899,27.07945129140856,-0.1008118792306184,0.6414614071574477,-0.0013741154850378694,0.008758132873855176,-0.13741154850378695,0.8758132873855176
Low latitudes,2019,2020,73.26411292389837,27.08704773467646,-0.900957994194518,0.6712927059312396,-0.012297398524846266,0.010228648476370028,-1.2297398524846266,1.0228648476370028
Low latitudes,2020,2021,72.36315492970385,27.095364712025518,-0.562694930155122,0.948935574874308,-0.007775986697950689,0.013432863970428519,-0.7775986697950689,1.343286397042852
Low latitudes,2021,2022,71.80045999954874,27.111976460651846,0.0949249570660994,1.3349790454063797,0.001322066140895142,0.01859960447657619,0.1322066140895142,1.859960447657619
Low latitudes,2022,2023,71.89538495661483,27.14482338595361,0.0057083128047794,1.4142485234769082,7.939748578054174e-05,0.01967094503424908,0.007939748578054174,1.967094503424908
Low latitudes,2023,2024,71.90109326941962,27.181639677193328,-2.3020962323277,1.9925253299197072,-0.032017541425991204,0.030240088570067276,-3.2017541425991203,3.0240088570067276
Southern Andes,2000,2001,4772.0,1242.0,1.6621530202778638,40.09978572586517,0.0003483137091948583,0.008403629334035313,0.034831370919485835,0.8403629334035313
Southern Andes,2001,2002,4773.662153020278,1242.6471714912727,-13.891168790717536,39.98689045112812,-0.002909960601616653,0.008410745869714523,-0.2909960601616653,0.8410745869714523
Southern Andes,2002,2003,4759.770984229561,1243.2903700355807,-4.276535598304034,31.99366956425893,-0.0008984750763163565,0.006725778406641889,-0.08984750763163565,0.6725778406641889
Southern Andes,2003,2004,4755.494448631257,1243.7019494699678,-27.16845138254913,31.62169392415089,-0.005713065523684681,0.006815305099445341,-0.5713065523684682,0.681530509944534
Southern Andes,2004,2005,4728.325997248708,1244.1038825765438,2.950386466804427,33.43610211740283,0.0006239811866866163,0.007073351690228792,0.06239811866866163,0.7073351690228792
Southern Andes,2005,2006,4731.276383715512,1244.5531099823888,-49.94872117965508,32.49739236357843,-0.010557134508474841,0.007408779307110486,-1.0557134508474841,0.7408779307110486
Southern Andes,2006,2007,4681.327662535857,1244.9773186999305,-25.498355751885686,31.467914845836017,-0.005446821412640304,0.006876313538216386,-0.5446821412640304,0.6876313538216385
Southern Andes,2007,2008,4655.829306783971,1245.3749450434648,-34.04845631063346,31.689762903926432,-0.007313080885723566,0.007081989884348226,-0.7313080885723566,0.7081989884348227
Southern Andes,2008,2009,4621.7808504733375,1245.7780680421854,-24.53194697778392,31.821476455445747,-0.005307899221416241,0.007032191258449339,-0.5307899221416241,0.703219125844934
Southern Andes,2009,2010,4597.248903495553,1246.184417002044,6.37479807413442,31.30006389621053,0.0013866549773468417,0.006818801662798412,0.13866549773468417,0.6818801662798412
Southern Andes,2010,2011,4603.623701569688,1246.577432484092,-48.57203133766705,31.20220977664176,-0.010550825716077869,0.007355282344043119,-1.055082571607787,0.7355282344043119
Southern Andes,2011,2012,4555.051670232021,1246.9678717086406,-60.086977800912216,26.95585631552635,-0.013191283469645375,0.006932596645493973,-1.3191283469645374,0.6932596645493972
Southern Andes,2012,2013,4494.964692431109,1247.2591916932422,-26.839376086207103,25.51747696661394,-0.005970987076138964,0.0059137375453210345,-0.5970987076138964,0.5913737545321035
Southern Andes,2013,2014,4468.125316344902,1247.520193381262,7.61001311639548,25.398830645018155,0.0017031780842308075,0.005704304881211513,0.17031780842308075,0.5704304881211513
Southern Andes,2014,2015,4475.735329461298,1247.778719762505,4.985710861841842,25.789676607401983,0.0011139422898900338,0.005770472073360312,0.11139422898900338,0.5770472073360312
Southern Andes,2015,2016,4480.721040323139,1248.0452078797748,-37.60738322194243,26.956754246306343,-0.008393154334649289,0.006454420900992968,-0.8393154334649289,0.6454420900992969
Southern Andes,2016,2017,4443.113657101197,1248.3362958398534,-67.135862594548,28.34976142048762,-0.015110093456026779,0.007663873682668043,-1.5110093456026779,0.7663873682668043
Southern Andes,2017,2018,4375.977794506649,1248.6581663865272,-22.636310348294185,25.603237901943995,-0.005172857681478756,0.006034175779646054,-0.5172857681478755,0.6034175779646054
Southern Andes,2018,2019,4353.341484158354,1248.920630894865,-40.53808128665813,25.94977050271366,-0.009311946107185635,0.0065321499597874345,-0.9311946107185635,0.6532149959787434
Southern Andes,2019,2020,4312.803402871697,1249.1901908292314,-28.156311429256267,28.340548702909857,-0.00652854044089009,0.00683792512232523,-0.652854044089009,0.683792512232523
Southern Andes,2020,2021,4284.64709144244,1249.511632424746,-27.999018663858664,35.820039400687854,-0.006534731581459771,0.008574542998819363,-0.6534731581459772,0.8574542998819363
Southern Andes,2021,2022,4256.648072778581,1250.024957665814,-24.094368057838505,43.24273954227486,-0.005660408764333341,0.010293967635675373,-0.5660408764333341,1.0293967635675372
Southern Andes,2022,2023,4232.553704720743,1250.772692902488,-41.30439245425599,47.95914134907887,-0.009758740310415315,0.01169223847254842,-0.9758740310415315,1.169223847254842
Southern Andes,2023,2024,4191.249312266486,1251.6918185198313,-50.03848428365572,47.54480191289456,-0.011938799282879355,0.011890955780200335,-1.1938799282879355,1.1890955780200334
New Zealand,2000,2001,66.0,19.0,0.0879743435703125,0.5917289805148116,0.0013329445995501894,0.00897379858607527,0.13329445995501893,0.897379858607527
New Zealand,2001,2002,66.08797434357031,19.009212061166057,-0.94077364134553,0.6310131979549193,-0.014235171386170012,0.010388985150725366,-1.4235171386170011,1.0388985150725367
New Zealand,2002,2003,65.14720070222478,19.019682459031078,-1.020883713895824,0.6429659917476624,-0.015670415657030076,0.01087823762711494,-1.5670415657030077,1.087823762711494
New Zealand,2003,2004,64.12631698832895,19.030547183644472,-1.4815955888514936,0.666833418053626,-0.023104329991712223,0.012455794914612817,-2.3104329991712222,1.2455794914612817
New Zealand,2004,2005,62.64472139947746,19.042226574546152,-0.534730129084154,0.5203010387611173,-0.008535916788171945,0.008701441796872078,-0.8535916788171946,0.8701441796872078
New Zealand,2005,2006,62.10999127039331,19.049333481444634,0.1857570750016101,0.467644549311449,0.0029907760603752826,0.007584966168893197,0.29907760603752825,0.7584966168893197
New Zealand,2006,2007,62.29574834539492,19.055072750104845,0.8406476913557156,0.5402074032023204,0.013494463325085951,0.009603933046747604,1.349446332508595,0.9603933046747605
New Zealand,2007,2008,63.13639603675063,19.062728596669018,-0.5992142058732299,0.67534105918383,-0.009490788887038111,0.01107372360735319,-0.9490788887038112,1.107372360735319
New Zealand,2008,2009,62.5371818308774,19.07468760154363,-2.1815863332370538,0.6538954777020072,-0.034884628142291936,0.014917969851609527,-3.4884628142291936,1.4917969851609527
New Zealand,2009,2010,60.355595497640344,19.08589233942813,-0.1010482490554054,0.5867978499081477,-0.0016742150950918207,0.009736748025545998,-0.16742150950918205,0.9736748025545997
New Zealand,2010,2011,60.25454724858494,19.094910790807543,-1.489786079497439,0.6848185589572584,-0.024724873848129793,0.013804585822340643,-2.4724873848129794,1.3804585822340643
New Zealand,2011,2012,58.7647611690875,19.10718698729854,-1.8505679072267327,0.6501157133600923,-0.0314911159410991,0.015074232755638546,-3.14911159410991,1.5074232755638546
New Zealand,2012,2013,56.91419326186077,19.11824377416368,-0.2441112063576637,0.5695291275046163,-0.004289109488638698,0.010109991398146417,-0.4289109488638698,1.0109991398146416
New Zealand,2013,2014,56.6700820555031,19.126724979343027,0.0497800113362103,0.5597612749575636,0.0008784178446654689,0.009881993162293535,0.08784178446654689,0.9881993162293535
New Zealand,2014,2015,56.71986206683931,19.13491419161232,-0.2056041796257262,0.5558625201204962,-0.0036249061992329945,0.009876142222557133,-0.36249061992329945,0.9876142222557134
New Zealand,2015,2016,56.51425788721359,19.14298629424472,-0.1545894695964328,0.6856278160308884,-0.002735406521748007,0.012167274978009202,-0.27354065217480067,1.2167274978009202
New Zealand,2016,2017,56.35966841761716,19.155260628969696,-1.3500601973377886,0.6161128462469087,-0.023954367285024352,0.013630419416499357,-2.3954367285024354,1.3630419416499358
New Zealand,2017,2018,55.00960822027937,19.16516644339587,-0.5357355420070528,0.7189885870435461,-0.009738944874171148,0.013503467740283735,-0.9738944874171148,1.3503467740283734
New Zealand,2018,2019,54.473872678272315,19.178648268096634,-2.020976853697841,0.8250098284441189,-0.03709992982569672,0.01999957927728317,-3.7099929825696725,1.9999579277283168
New Zealand,2019,2020,52.452895824574476,19.19638483174359,-1.8455830286413584,0.7683584298466601,-0.03518553169712114,0.019503754612342154,-3.518553169712114,1.9503754612342155
New Zealand,2020,2021,50.60731279593312,19.21175591363558,-1.3979458572570234,0.7189742168527151,-0.027623396304285976,0.017657958684365257,-2.7623396304285976,1.7657958684365256
New Zealand,2021,2022,49.2093669386761,19.225204529721154,-0.0666513400570155,0.9327021431578773,-0.0013544441679177728,0.01896113726567262,-0.13544441679177727,1.8961137265672618
New Zealand,2022,2023,49.142715598619084,19.247816044877975,-1.8364658742589808,0.9694595669524252,-0.03737005275122781,0.024564351375188222,-3.737005275122781,2.456435137518822
New Zealand,2023,2024,47.3062497243601,19.272215086736075,-1.2971385849938588,0.915939434460759,-0.02742002573765437,0.022353266026924633,-2.7420025737654368,2.235326602692463
Antarctic and subantarctic islands,2000,2001,26336.0,6734.0,-18.995791012237024,55.08026072784176,-0.0007212861107319647,0.002099559710408967,-0.07212861107319647,0.2099559710408967
Antarctic and subantarctic islands,2001,2002,26317.004208987764,6734.225258715501,-31.12965808605476,53.47723243260334,-0.0011828724059489788,0.0020544605637190278,-0.11828724059489788,0.20544605637190277
Antarctic and subantarctic islands,2002,2003,26285.87455090171,6734.437589696003,-16.125234566354507,54.28703506190431,-0.0006134562704059374,0.002071226690307189,-0.06134562704059374,0.20712266903071888
Antarctic and subantarctic islands,2003,2004,26269.749316335354,6734.656392993359,-29.725715486761946,38.141852438751904,-0.0011315568766496588,0.001480626841696149,-0.11315568766496588,0.1480626841696149
Antarctic and subantarctic islands,2004,2005,26240.02360084859,6734.764400674591,10.490007275767162,37.79291875859271,0.00039977125917782785,0.0014439277926173693,0.03997712591778278,0.14439277926173694
Antarctic and subantarctic islands,2005,2006,26250.513608124358,6734.870439533494,-0.2061686008879221,40.36237708961583,-7.853888269222827e-06,0.001537585601240258,-0.0007853888269222827,0.1537585601240258
Antarctic and subantarctic islands,2006,2007,26250.30743952347,6734.991385205062,-82.18509811946437,39.66497333125076,-0.0031308242125851577,0.001711271578006024,-0.31308242125851576,0.1711271578006024
Antarctic and subantarctic islands,2007,2008,26168.122341404003,6735.108185389138,-11.470246634669804,38.17883128629401,-0.000438328989945191,0.0014633377369654814,-0.0438328989945191,0.14633377369654813
Antarctic and subantarctic islands,2008,2009,26156.652094769335,6735.216395339808,-9.881790656837852,38.91017947159705,-0.0003777926403208903,0.0014907599540332729,-0.037779264032089026,0.14907599540332728
Antarctic and subantarctic islands,2009,2010,26146.7703041125,6735.3287888655195,-20.936619711003868,38.1472073897723,-0.0008007344489392193,0.0014734731547702631,-0.08007344489392193,0.1473473154770263
Antarctic and subantarctic islands,2010,2011,26125.833684401496,6735.436816090869,54.21030700577958,38.65199727371667,0.0020749694597553075,0.0015731977258634598,0.20749694597553076,0.15731977258634597
Antarctic and subantarctic islands,2011,2012,26180.043991407274,6735.547719409725,-23.802465555915493,38.415496505553065,-0.0009091835584282386,0.0014858851492566092,-0.09091835584282386,0.14858851492566091
Antarctic and subantarctic islands,2012,2013,26156.241525851357,6735.657267915085,-7.772400110473913,37.8848645988477,-0.0002971527886677491,0.001450426258251037,-0.029715278866774913,0.1450426258251037
Antarctic and subantarctic islands,2013,2014,26148.469125740885,6735.7638092337365,-50.85851340701423,38.22463497018672,-0.001944990093395122,0.0015453068978169542,-0.1944990093395122,0.15453068978169543
Antarctic and subantarctic islands,2014,2015,26097.610612333872,6735.872268422374,20.7809251461336,37.3194935400524,0.0007962769256857723,0.0014446900212011554,0.07962769256857724,0.14446900212011554
Antarctic and subantarctic islands,2015,2016,26118.391537480005,6735.975650275145,3.1301780762685625,37.44048198949635,0.0001198457443972667,0.0014338242859069082,0.01198457443972667,0.1433824285906908
Antarctic and subantarctic islands,2016,2017,26121.521715556275,6736.079701932814,32.89845255203744,38.232161340406,0.0012594385928307258,0.0014992277931166534,0.12594385928307258,0.14992277931166534
Antarctic and subantarctic islands,2017,2018,26154.420168108314,6736.188198748015,-47.9765486112687,39.08530865491247,-0.0018343571871560526,0.0015673078226026652,-0.18343571871560527,0.15673078226026652
Antarctic and subantarctic islands,2018,2019,26106.443619497044,6736.301589915988,-26.68093690435365,37.37653091461051,-0.0010220058041313432,0.0014557819109598652,-0.10220058041313432,0.14557819109598652
Antarctic and subantarctic islands,2019,2020,26079.76268259269,6736.405281406982,45.08614127117214,39.50329539223523,0.001728778816736148,0.0015791611042188713,0.17287788167361479,0.15791611042188713
Antarctic and subantarctic islands,2020,2021,26124.84882386386,6736.521107048855,-77.34985364357878,41.07037544759855,-0.002960777081049488,0.0017476592913497344,-0.29607770810494877,0.17476592913497344
Antarctic and subantarctic islands,2021,2022,26047.49897022028,6736.646302237794,-31.329553932028546,41.89878316579056,-0.0012027854946015033,0.0016383561363024998,-0.12027854946015032,0.16383561363024998
Antarctic and subantarctic islands,2022,2023,26016.169416288252,6736.7765963764095,-47.739787569614585,45.09507993888022,-0.0018350044853154119,0.001797297758682141,-0.18350044853154118,0.1797297758682141
Antarctic and subantarctic islands,2023,2024,25968.429628718637,6736.927524897356,-60.08931641518733,64.35166346523269,-0.0023139372412698455,0.0025497460184825318,-0.23139372412698456,0.25497460184825316
Alaska,2000,2001,16497.0,4190.0,45.88379869548132,50.97137265990765,0.0027813419831170102,0.003169463363040622,0.278134198311701,0.31694633630406216
Alaska,2001,2002,16542.883798695482,4190.310022042621,-27.10431231414758,45.315105856652586,-0.0016384272926032969,0.002770510865585974,-0.1638427292603297,0.2770510865585974
Alaska,2002,2003,16515.779486381336,4190.555039568104,-49.090521732004326,43.73940940981681,-0.0029723405893426727,0.00275363124553615,-0.2972340589342673,0.275363124553615
Alaska,2003,2004,16466.688964649333,4190.783300957609,-60.38343349383753,32.762711072604006,-0.0036670051656084966,0.0021976385762189883,-0.3667005165608497,0.21976385762189884
Alaska,2004,2005,16406.305531155496,4190.911365183231,-139.61243654977957,34.0179893706625,-0.008509681615075143,0.003004080406672149,-0.8509681615075143,0.30040804066721494
Alaska,2005,2006,16266.693094605716,4191.049426387477,-75.9364588983793,34.00214171122874,-0.00466821734797228,0.0024116226489734574,-0.466821734797228,0.24116226489734574
Alaska,2006,2007,16190.756635707337,4191.187354445486,-33.62467247388402,33.41346150038564,-0.002076782032516483,0.0021326100820277588,-0.20767820325164832,0.21326100820277588
Alaska,2007,2008,16157.131963233453,4191.320543632184,-49.64964952566811,33.02440892276953,-0.00307292467739008,0.002193897245272137,-0.30729246773900804,0.2193897245272137
Alaska,2008,2009,16107.482313707784,4191.45064518931,36.92273833725146,32.58004055973452,0.0022922724742543707,0.002108784863282938,0.22922724742543707,0.2108784863282938
Alaska,2009,2010,16144.405052045035,4191.577265195139,-91.88170145027088,32.24465731114693,-0.005691241092754427,0.0024844366356515262,-0.5691241092754427,0.24844366356515263
Alaska,2010,2011,16052.523350594764,4191.701288024456,-73.86920837996944,32.343385894189225,-0.004601719416108652,0.002345954160754605,-0.46017194161086517,0.23459541607546047
Alaska,2011,2012,15978.654142214795,4191.826067793961,-45.5027751725263,29.157521312501565,-0.002847722640939469,0.0019717841093109608,-0.2847722640939469,0.1971784109310961
Alaska,2012,2013,15933.151367042268,4191.927473571802,55.42475171089546,30.148080936014395,0.0034785806294128094,0.002101869532226883,0.34785806294128097,0.2101869532226883
Alaska,2013,2014,15988.576118753164,4192.035883728835,-119.81656842938212,29.00415627332505,-0.007493886105895824,0.0026741923294998607,-0.7493886105895824,0.2674192329499861
Alaska,2014,2015,15868.759550323783,4192.136220538559,-96.90050239940116,28.81743768287512,-0.00610636906382667,0.0024290048966356687,-0.610636906382667,0.24290048966356687
Alaska,2015,2016,15771.859047924381,4192.235267284736,-73.32394274102282,28.97833324745177,-0.004649036142043918,0.002214244101105237,-0.4649036142043918,0.2214244101105237
Alaska,2016,2017,15698.535105183359,4192.335420748646,-92.27650551738216,30.48923159059384,-0.005878032880081544,0.0024972231102789845,-0.5878032880081544,0.24972231102789846
Alaska,2017,2018,15606.258599665976,4192.446287468298,-83.06911803362412,27.636962973575063,-0.005322807994185235,0.0022761152437977086,-0.5322807994185235,0.22761152437977086
Alaska,2018,2019,15523.189481632353,4192.5373790855,-108.99297703385028,28.924411356939945,-0.007021300433317203,0.0026585636598115683,-0.7021300433317202,0.2658563659811568
Alaska,2019,2020,15414.196504598503,4192.637152986346,-144.96724967946653,31.31208913455925,-0.00940478795869889,0.003266544964772251,-0.940478795869889,0.3266544964772251
Alaska,2020,2021,15269.229254919037,4192.754076204259,-49.20877235678205,34.77656659343751,-0.0032227410784947948,0.002443434161282388,-0.32227410784947946,0.2443434161282388
Alaska,2021,2022,15220.020482562255,4192.8982998770025,-31.22685347401838,34.534193732586914,-0.002051695890277896,0.002338336349159606,-0.20516958902778962,0.2338336349159606
Alaska,2022,2023,15188.793629088237,4193.040515383583,-64.91355586052026,36.826519796080056,-0.0042737795670752645,0.002696405187673549,-0.42737795670752643,0.2696405187673549
Alaska,2023,2024,15123.880073227718,4193.20223173275,-100.73996979950844,54.88197386901296,-0.006660987082133656,0.004071742914021382,-0.6660987082133656,0.4071742914021382
Western Canada and USA,2000,2001,950.0,243.0,6.971917908706984,7.770347074198091,0.007338860956533667,0.008391963354205853,0.7338860956533667,0.8391963354205852
Western Canada and USA,2001,2002,956.9719179087069,243.12420343037323,-1.6612808463881623,5.303001415060549,-0.001735976589593766,0.005558961847143183,-0.1735976589593766,0.5558961847143183
Western Canada and USA,2002,2003,955.3106370623187,243.18203082806434,2.0771861792514,6.15785539194263,0.002174356799416541,0.006469639831781924,0.21743567994165408,0.6469639831781924
Western Canada and USA,2003,2004,957.3878232415701,243.25998294148118,-17.056030773498726,5.474498668109094,-0.017815174122175054,0.007292979678063354,-1.7815174122175055,0.7292979678063355
Western Canada and USA,2004,2005,940.3317924680714,243.3215761833645,-16.80729443592748,5.098743955840538,-0.017873791538850013,0.007126864910183276,-1.7873791538850012,0.7126864910183276
Western Canada and USA,2005,2006,923.5244980321439,243.37499178486698,-21.028659163977256,5.243764511689932,-0.022770006869103476,0.008261121596041063,-2.2770006869103474,0.8261121596041063
Western Canada and USA,2006,2007,902.4958388681666,243.4314763799828,-8.342113934146381,5.466772582464278,-0.009243382157427284,0.006550436358557352,-0.9243382157427285,0.6550436358557352
Western Canada and USA,2007,2008,894.1537249340203,243.49285265692401,1.7805033372420636,5.552152255552618,0.00199127206831627,0.006233025634738156,0.199127206831627,0.6233025634738156
Western Canada and USA,2008,2009,895.9342282712623,243.55614484072322,3.3868051381654745,5.504732963272803,0.0037801939375621783,0.00622947120224214,0.37801939375621785,0.6229471202242141
Western Canada and USA,2009,2010,899.3210334094279,243.61834449538543,-12.903706819800696,5.4242856469661485,-0.014348276466837746,0.007175431235464438,-1.4348276466837746,0.7175431235464438
Western Canada and USA,2010,2011,886.4173265896271,243.67872424455152,6.207456521254985,5.395873637429762,0.007002860092026122,0.006384438701702447,0.7002860092026122,0.6384438701702447
Western Canada and USA,2011,2012,892.6247831108822,243.73845839703526,12.22074313575233,5.865486060445464,0.013690795244516829,0.0075600439318096865,1.369079524451683,0.7560043931809687
Western Canada and USA,2012,2013,904.8455262466344,243.8090236814228,1.0773388501318926,5.4324703928133085,0.0011906328968666873,0.006012319816411105,0.11906328968666874,0.6012319816411105
Western Canada and USA,2013,2014,905.9228650967664,243.869538407439,-16.240657004636397,4.116542259273677,-0.017927196266209318,0.006628542609864821,-1.7927196266209318,0.6628542609864821
Western Canada and USA,2014,2015,889.6822080921299,243.9042797558701,-18.67077997041907,4.10333494994411,-0.020985897886457047,0.007373703330729728,-2.098589788645705,0.7373703330729728
Western Canada and USA,2015,2016,871.0114281217109,243.938793636726,-28.95006204561516,3.9570944448424368,-0.03323729300319791,0.010358046955370312,-3.323729300319791,1.0358046955370313
Western Canada and USA,2016,2017,842.0613660760957,243.9708868643687,-8.864805714406188,3.834622506304549,-0.010527505561400011,0.0054809595088520895,-1.052750556140001,0.5480959508852089
Western Canada and USA,2017,2018,833.1965603616895,244.001020422359,-4.836844783972129,3.8206528631956047,-0.0058051665286189625,0.004890528916781464,-0.5805166528618962,0.4890528916781464
Western Canada and USA,2018,2019,828.3597155777175,244.03093114491347,-8.838275285155387,3.6040232205551264,-0.01066961021757482,0.005367423375122355,-1.066961021757482,0.5367423375122354
Western Canada and USA,2019,2020,819.521440292562,244.0575430893866,-12.641308163481227,3.749470174141536,-0.015425231777912229,0.006483408217677601,-1.542523177791223,0.6483408217677601
Western Canada and USA,2020,2021,806.8801321290808,244.08634305387628,-11.421484744557484,4.360827162444375,-0.014155119564562942,0.006895276629673959,-1.4155119564562941,0.689527662967396
Western Canada and USA,2021,2022,795.4586473845234,244.1252950412048,-21.53130021966725,4.240476025698885,-0.02706778069540434,0.009870432092585988,-2.706778069540434,0.9870432092585988
Western Canada and USA,2022,2023,773.9273471648561,244.16212096858885,-12.492387413580618,4.953338050467668,-0.01614155057234279,0.008178997233673959,-1.6141550572342789,0.8178997233673959
Western Canada and USA,2023,2024,761.4349597512754,244.21236019850025,-33.28211098254605,8.20220532634242,-0.043709722749553995,0.017679518498159005,-4.3709722749554,1.7679518498159006
Arctic Canada north,2000,2001,24105.0,6264.0,-48.492413102801386,24.61363628578008,-0.0020117159553122333,0.0011471426328223055,-0.20117159553122332,0.11471426328223056
Arctic Canada north,2001,2002,24056.507586897198,6264.048357978346,-27.438732411778343,20.57040203524976,-0.0011405950058487847,0.000905196902339715,-0.11405950058487847,0.09051969023397151
Arctic Canada north,2002,2003,24029.06885448542,6264.0821332842615,2.272794777893257,18.71927441499457,9.458522057832477e-05,0.0007794163276815468,0.009458522057832477,0.07794163276815469
Arctic Canada north,2003,2004,24031.341649263315,6264.110103100497,-10.868112073559915,10.60807895900747,-0.0004522474122410506,0.00045689654117580115,-0.04522474122410506,0.045689654117580115
Arctic Canada north,2004,2005,24020.473537189755,6264.119085322765,9.330261455013746,10.070840801759664,0.00038842953868366276,0.00043132394678601,0.038842953868366274,0.043132394678601
Arctic Canada north,2005,2006,24029.803798644767,6264.127180776215,-27.634643373576694,10.277201295551182,-0.001150015356144324,0.0005222908355383872,-0.1150015356144324,0.05222908355383872
Arctic Canada north,2006,2007,24002.16915527119,6264.135611383732,-14.49033741307888,10.209223938194809,-0.0006037094947269219,0.00045358950843322896,-0.06037094947269219,0.04535895084332289
Arctic Canada north,2007,2008,23987.678817858112,6264.143930822412,-59.606055889383214,10.648915968014064,-0.002484861346609672,0.00078622095721538,-0.2484861346609672,0.078622095721538
Arctic Canada north,2008,2009,23928.072761968728,6264.152982285039,-59.05425797773865,10.559345915306942,-0.0024679905717939587,0.0007824216586494231,-0.24679905717939588,0.07824216586494231
Arctic Canada north,2009,2010,23869.01850399099,6264.161882108149,-44.75125504827651,10.522538217880888,-0.0018748678350889853,0.0006606407567622297,-0.18748678350889852,0.06606407567622297
Arctic Canada north,2010,2011,23824.267248942713,6264.170719980998,-30.430679211817186,11.217123705505449,-0.0012772975929896712,0.0005783330391099205,-0.12772975929896713,0.05783330391099205
Arctic Canada north,2011,2012,23793.836569730895,6264.180763111125,-83.30383705815383,12.264318449494825,-0.0035010678842826055,0.0010560550919750107,-0.35010678842826054,0.10560550919750107
Arctic Canada north,2012,2013,23710.532732672742,6264.192768939866,-72.92247186119154,11.314321234997632,-0.003075530722289741,0.0009422974771733816,-0.3075530722289741,0.09422974771733816
Arctic Canada north,2013,2014,23637.61026081155,6264.202986837473,7.95057993093942,10.05571359062613,0.000336352949524706,0.0004346497611130382,0.0336352949524706,0.04346497611130382
Arctic Canada north,2014,2015,23645.56084074249,6264.211057881059,-18.520099173347603,10.295458005816563,-0.0007832378896861071,0.00048232204197953436,-0.07832378896861071,0.04823220419795344
Arctic Canada north,2015,2016,23627.040741569144,6264.219518354612,-52.64644712831746,11.40563559537043,-0.002228228566757914,0.0007629168030216239,-0.2228228566757914,0.07629168030216239
