,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,49702.3543,central_asia,2.6410104184409438,13.809600490958092,0.0532964147799308,0.2809265296256475
1,2001.0,2002.0,49613.6089,central_asia,-14.512698790993513,13.03135332268477,-0.2933946595986801,0.264695565132524
2,2002.0,2003.0,49524.8635,central_asia,-10.876028358799408,13.028393074440954,-0.2202682420854609,0.2648156844801849
3,2003.0,2004.0,49436.1181,central_asia,12.062299148628478,13.079552201736794,0.2447318964032648,0.2658044026320437
4,2004.0,2005.0,49347.3727,central_asia,8.265858597962993,12.67082303025606,0.1680075419766774,0.2576351838503426
5,2005.0,2006.0,49258.6273,central_asia,3.351071382371206,12.998224779343486,0.0682348459781773,0.2644109602023221
6,2006.0,2007.0,49169.8819,central_asia,-25.15217288422073,12.917800425757648,-0.5130753924707204,0.2615484451521608
7,2007.0,2008.0,49081.1365,central_asia,-21.22643120271599,12.708789253801417,-0.4337776919457259,0.2576415898538207
8,2008.0,2009.0,48992.3911,central_asia,-31.414210524855918,12.62655641947458,-0.6431353119864587,0.2548765371075058
9,2009.0,2010.0,48903.6457,central_asia,23.017687422894927,13.20985627512045,0.4720905351172626,0.2677164495019186
10,2010.0,2011.0,48814.9003,central_asia,-10.768700420064777,13.182736822645335,-0.2212665326545499,0.2679628103388241
11,2011.0,2012.0,48726.1549,central_asia,4.46258506730332,13.058613128961609,0.0918605852608162,0.2656226740167602
12,2012.0,2013.0,48637.4095,central_asia,-13.27210921318512,12.526581598391044,-0.273699719744178,0.2544800850698105
13,2013.0,2014.0,48548.6641,central_asia,-10.38194227192131,12.73842335035331,-0.2144895644486628,0.2589323295616753
14,2014.0,2015.0,48459.9187,central_asia,-3.7760096609190543,12.569534137336415,-0.078154728234156,0.2556828980350827
15,2015.0,2016.0,48371.1733,central_asia,-20.588506221562675,12.899832998108732,-0.4269166155278212,0.2615943195303324
16,2016.0,2017.0,48282.4279,central_asia,-2.57492326365508,13.110685618359334,-0.0534909156357388,0.2667079481805155
17,2017.0,2018.0,48193.6825,central_asia,-12.50682223383497,12.860758103686509,-0.2602925310934038,0.2613268648650413
18,2018.0,2019.0,48104.9371,central_asia,-25.67107027172192,13.635762962354844,-0.5352530690113726,0.2761711334622549
19,2019.0,2020.0,48016.1917,central_asia,-20.853769335967723,13.15874167126916,-0.4356138659086047,0.2668567068377772
20,2020.0,2021.0,47927.4463,central_asia,4.492716084706716,13.100373395876227,0.0940220090356439,0.2664718351855004
21,2021.0,2022.0,47838.7009,central_asia,-11.852329920907083,17.54904822822444,-0.248501603909878,0.3568102293898294
22,2022.0,2023.0,47749.9555,central_asia,-40.83241532735525,18.979892452419016,-0.8577030227990026,0.3838822489663123
23,2023.0,2024.0,47661.2101,central_asia,-40.33845587308491,18.840987463055423,-0.8489049122825898,0.3810942159698646
