start_dates,end_dates,errors
2011.75,2012.75,0.1445974502769477
2012.75,2013.75,0.2996924923264012
2013.75,2014.75,0.19536109672073199
2014.75,2015.75,0.23047280784309396
2015.75,2016.75,0.15378337155980507
2016.75,2017.75,0.6096823569231902
2017.75,2018.75,0.20446423096205624
