start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
1970.7479452054797,1971.7479452054797,-25.08,27.16,86725,86725,update to Box et al 2018
1971.7479452054797,1972.7486338797812,-68.03,26.46,86725,86725,update to Box et al 2018
1972.7486338797812,1973.7479452054797,-14.52,15.28,86725,86725,update to Box et al 2018
1973.7479452054797,1974.7479452054797,-89.19,63.6,86725,86725,update to Box et al 2018
1974.7479452054797,1975.7479452054797,-22.15,55.14,86725,86725,update to Box et al 2018
1975.7479452054797,1976.7486338797812,-33.56,29.89,86725,86725,update to Box et al 2018
1976.7486338797812,1977.7479452054797,25.17,52.92,86725,86725,update to Box et al 2018
1977.7479452054797,1978.7479452054797,-16.62,32.42,86725,86725,update to Box et al 2018
1978.7479452054797,1979.7479452054797,-61.02,31.98,86725,86725,update to Box et al 2018
1979.7479452054797,1980.7486338797812,40.23,47.19,86725,86725,update to Box et al 2018
1980.7486338797812,1981.7479452054797,38.67,112.56,86725,86725,update to Box et al 2018
1981.7479452054797,1982.7479452054797,-41.6,22.11,86725,86725,update to Box et al 2018
1982.7479452054797,1983.7479452054797,-57.38,44.25,86725,86725,update to Box et al 2018
1983.7479452054797,1984.7486338797812,-36.91,28.84,86725,86725,update to Box et al 2018
1984.7486338797812,1985.7479452054797,-2.64,41.51,86725,86725,update to Box et al 2018
1985.7479452054797,1986.7479452054797,-33.27,14.39,86725,86725,update to Box et al 2018
1986.7479452054797,1987.7479452054797,-20.34,57.32,86725,86725,update to Box et al 2018
1987.7479452054797,1988.7486338797812,14.16,28.89,86725,86725,update to Box et al 2018
1988.7486338797812,1989.7479452054797,-89.18,28.32,86725,86725,update to Box et al 2018
1989.7479452054797,1990.7479452054797,-106.87,48.18,86725,86725,update to Box et al 2018
1990.7479452054797,1991.7479452054797,-40.8,23.32,86725,86725,update to Box et al 2018
1991.7479452054797,1992.7486338797812,-50.81,20.48,86725,86725,update to Box et al 2018
1992.7486338797812,1993.7479452054797,-88.67,32.89,86725,86725,update to Box et al 2018
1993.7479452054797,1994.7479452054797,-50.36,7.51,86725,86725,update to Box et al 2018
1994.7479452054797,1995.7479452054797,-82.52,15.86,86725,86725,update to Box et al 2018
1995.7479452054797,1996.7486338797812,-100.02,28.22,86725,86725,update to Box et al 2018
1996.7486338797812,1997.7479452054797,-146.24,14.11,86725,86725,update to Box et al 2018
1997.7479452054797,1998.7479452054797,-33.08,39.56,86725,86725,update to Box et al 2018
1998.7479452054797,1999.7479452054797,-75.37,44.85,86725,86725,update to Box et al 2018
1999.7479452054797,2000.7486338797812,-8.01,15.19,86725,86725,update to Box et al 2018
2000.7486338797812,2001.7479452054797,-36.2,42.42,86725,86725,update to Box et al 2018
2001.7479452054797,2002.7479452054797,-55.54,8.61,86725,86725,update to Box et al 2018
2002.7479452054797,2003.7479452054797,-58.51,69.3,86725,86725,update to Box et al 2018
2003.7479452054797,2004.7486338797812,-162.52,31.91,86725,86725,update to Box et al 2018
2004.7486338797812,2005.7479452054797,-101.63,27.47,86725,86725,update to Box et al 2018
2005.7479452054797,2006.7479452054797,-36.55,31.66,86725,86725,update to Box et al 2018
2006.7479452054797,2007.7479452054797,-36.76,21.11,86725,86725,update to Box et al 2018
2007.7479452054797,2008.7486338797812,60.01,4.12,86725,86725,update to Box et al 2018
2008.7486338797812,2009.7479452054797,-87.16,25.01,86725,86725,update to Box et al 2018
2009.7479452054797,2010.7479452054797,-74.07,57.58,86725,86725,update to Box et al 2018
2010.7479452054797,2011.7479452054797,-99.76,32.43,86725,86725,update to Box et al 2018
2011.7479452054797,2012.7486338797812,23.21,56.33,86725,86725,update to Box et al 2018
2012.7486338797812,2013.7479452054797,-122.09,7.68,86725,86725,update to Box et al 2018
2013.7479452054797,2014.7479452054797,-95.72,43.58,86725,86725,update to Box et al 2018
2014.7479452054797,2015.7479452054797,-113.12,29.3,86725,86725,update to Box et al 2018
2015.7479452054797,2016.7486338797812,-96.88,47.49,86725,86725,update to Box et al 2018
2016.7486338797812,2017.7479452054797,-120.75,27.11,86725,86725,update to Box et al 2018
2017.7479452054797,2018.7479452054797,-129.34,57.03,86725,86725,update to Box et al 2018
2018.7479452054797,2019.7479452054797,-165.37,59.77,86725,86725,update to Box et al 2018
2019.7479452054797,2020.7486338797812,-79.89,38.44,86725,86725,update to Box et al 2018
2020.7486338797812,2021.7479452054797,-60.98,26.48,86725,86725,update to Box et al 2018
2021.7479452054797,2022.7479452054797,-102.2,8.02,86725,86725,update to Box et al 2018
