start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
2002.7479452054797,2003.7479452054797,-58.51,69.3,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2003.7479452054797,2004.7486338797812,-162.52,31.91,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2004.7486338797812,2005.7479452054797,-101.63,27.47,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2005.7479452054797,2006.7479452054797,-36.55,31.66,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2006.7479452054797,2007.7479452054797,-36.76,21.11,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2007.7479452054797,2008.7486338797812,60.01,4.12,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2008.7486338797812,2009.7479452054797,-87.16,25.01,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2009.7479452054797,2010.7479452054797,-74.07,57.58,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2010.7479452054797,2011.7479452054797,-99.76,32.43,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2011.7479452054797,2012.7486338797812,23.21,56.33,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2012.7486338797812,2013.7479452054797,-122.09,7.68,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2013.7479452054797,2014.7479452054797,-95.72,43.58,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
2014.7479452054797,2015.7479452054797,-113.12,29.3,86725,86725,"only grace period 2003-2015, update to Box et al 2018"
