start_dates,end_dates,changes,errors
2000.0,2001.0,0.2784671569339541,21.87682186390703
2001.0,2002.0,-0.7518367917726063,21.87787074553205
2002.0,2003.0,14.105422124906708,15.73294235300742
2003.0,2004.0,5.040961825046664,15.820743403904393
2004.0,2005.0,1.775491648339123,15.861699335646163
2005.0,2006.0,-4.557518316593446,15.865352354140875
2006.0,2007.0,3.473322837737566,15.85900334806271
2007.0,2008.0,2.5592230333644905,15.862011120413566
2008.0,2009.0,-1.9386323101225458,15.868575186497477
2009.0,2010.0,-9.682786888423108,15.885201414193514
2010.0,2011.0,0.23703076535273732,15.815816797359098
2011.0,2012.0,2.165755432244511,15.855922679546117
2012.0,2013.0,4.022759264325563,15.700185254689172
2013.0,2014.0,-7.146451115914417,15.722684721175606
2014.0,2015.0,2.4707480135630346,15.75975927960839
2015.0,2016.0,2.495666910565578,15.730162389746225
2016.0,2017.0,-15.9093534201537,15.709092208398653
2017.0,2018.0,-5.313582261813226,21.89826232607386
2018.0,2019.0,-1.8584913885671255,21.884200650519016
2019.0,2020.0,-4.98557973373693,15.89145953762005
2020.0,2021.0,-1.8900042623554896,15.884791683421843
2021.0,2022.0,3.527468797330097,15.880553923986339
2022.0,2023.0,-0.5938055715349165,21.887475123237135
2023.0,2024.0,-1.1424329388167334,21.88791180097747
