start_dates,end_dates,changes,errors
2011.75,2012.75,-1.1082882752474796,0.25491147137757586
2012.75,2013.75,0.0362584682644152,0.25766997685547705
2013.75,2014.75,-0.27945074484666754,0.27538435287480656
2014.75,2015.75,-0.7929420619200879,0.25407181165887294
2015.75,2016.75,-0.705613624678276,0.29710153115312193
2016.75,2017.75,-0.038536278686191194,0.25139610940950596
2017.75,2018.75,0.11749465888732818,0.23553999726674074
2018.75,2019.75,-0.823190051228625,0.3112856781299922
2019.75,2020.75,-0.850290043567018,0.29592238624478123
2020.75,2021.75,-0.23962432353680638,0.25337587086782526
