start_dates,end_dates,changes
2010.75,2011.75,-1.1662851160637888
2011.75,2012.75,1.0248670147225876
2012.75,2013.75,-1.2131095650206136
2013.75,2014.75,-1.3276759553427497
2014.75,2015.75,-1.1488701021895762
2015.75,2016.75,-1.1862844223250446
2016.75,2017.75,-0.7301573759142488
2017.75,2018.75,-1.2993450219416804
2018.75,2019.75,-1.5154654477148948
