start_dates,end_dates,changes,errors
2000.75,2001.75,-0.6551824737447683,0.5038894009649784
2001.75,2002.75,-1.0506885219196112,0.5281139095078319
2002.75,2003.75,-1.0067253159240126,0.4840795861849081
2003.75,2004.75,-0.19455969072718649,0.5104269506845266
2004.75,2005.75,-0.06457793216845054,0.46751952532359375
2005.75,2006.75,-0.5028844472061392,0.4770625769500949
2006.75,2007.75,-0.5987317661836008,0.47698825654150173
2007.75,2008.75,-0.6587596717501335,0.46623551548007314
2008.75,2009.75,0.04752395976231172,0.46489025490327057
2009.75,2010.75,-0.2492950433879998,0.46202689736990765
2010.75,2011.75,-0.9567476782736898,0.463272935939464
2011.75,2012.75,-0.9195146370261609,0.46321915908605166
2012.75,2013.75,-0.21211400315810702,0.4702661057189145
2013.75,2014.75,-0.10936831258728708,0.4760297014108547
2014.75,2015.75,-1.1155523675180445,0.47251239146660107
2015.75,2016.75,-0.3101510001203359,0.4666142628694839
2016.75,2017.75,-1.0430675531274396,0.47429725089469604
2017.75,2018.75,-0.7869005083680163,0.476826678474318
2018.75,2019.75,-0.35043514094208167,0.4638079319228154
2019.75,2020.75,-0.5338297702030999,0.4686563680908535
2020.75,2021.75,-0.30104505400145487,0.4693621588428776
2021.75,2022.75,-0.9221099400286471,0.6780110905336599
2022.75,2023.75,-0.8418820778275666,0.6781047150474632
2023.75,2024.75,-0.6738537497922344,0.6841639830452344
