start_dates,end_dates,changes,errors
2000.0,2001.0,0.027417721833333353,0.5997148286050678
2001.0,2002.0,-0.28401903166666664,0.5608701082959078
2002.0,2003.0,-0.6494393081666667,0.5702461104807316
2003.0,2004.0,-0.7710483091666667,0.5458611012591804
2004.0,2005.0,-1.2909267376666667,0.5422746281189048
2005.0,2006.0,-1.0655161166666667,0.5614670180874628
2006.0,2007.0,-0.4216996941666667,0.5334338135815911
2007.0,2008.0,0.1533451678333334,0.5343098951650046
2008.0,2009.0,0.08843536233333338,0.5308373429898594
2009.0,2010.0,-0.8930369406666667,0.5616146784352317
2010.0,2011.0,-0.7428316476666667,0.5264774276729841
2011.0,2012.0,-0.20968707266666667,0.5304570134601055
2012.0,2013.0,-0.0908851561666667,0.5262553958252397
2013.0,2014.0,-0.2092679701666667,0.530418091170587
2014.0,2015.0,-0.028948132166666696,0.527525624318943
2015.0,2016.0,-0.8831239476666667,0.5328633038789492
2016.0,2017.0,-0.9275984536666667,0.5282585348473003
2017.0,2018.0,-0.19019165166666666,0.5344416821291694
2018.0,2019.0,-0.07472005816666671,0.5299085559649811
2019.0,2020.0,-0.3282911806666667,0.5717036685157819
2020.0,2021.0,0.004526661833333279,0.7304561272934974
2021.0,2022.0,0.04935802099999986,0.7702121354469278
2022.0,2023.0,-0.03859229900000011,0.7857379478305954
2023.0,2024.0,-0.9676649530000001,0.911924056910629
