start_dates,end_dates,changes,errors
1990.75,1991.75,0.546290909090909,0.2170897049775771
1991.75,1992.75,1.448790909090909,0.22909600609188163
1992.75,1993.75,1.411990909090909,0.25536000079740656
1993.75,1994.75,0.5147909090909091,0.24597782421846784
1994.75,1995.75,1.141690909090909,0.22683097232796817
1995.75,1996.75,0.006390909090909114,0.29169485769764864
1996.75,1997.75,0.1107909090909091,0.34075928455032806
1997.75,1998.75,0.35069090909090905,0.21573395654660268
1998.75,1999.75,0.06829090909090907,0.24785709593887253
1999.75,2000.75,1.1373673008809373,0.20185262087240868
2000.75,2001.75,-0.5441398419762056,0.2325073464615617
2001.75,2002.75,-0.7376184134047771,0.2060472718238966
2002.75,2003.75,-1.0108326991190628,0.20479762244371075
2003.75,2004.75,0.11282087230950866,0.2400115283362652
2004.75,2005.75,0.5881101580237944,0.19795061545394776
2005.75,2006.75,-1.4831112705476341,0.21036877276121654
2006.75,2007.75,0.7448035646172011,0.2161687497476987
2007.75,2008.75,0.7303887294523659,0.2089801917719963
2008.75,2009.75,0.1537601580237944,0.1981652859434779
2009.75,2010.75,-0.6480326991190628,0.1961644222407834
2010.75,2011.75,-0.6573469848333485,0.21102824586547736
2011.75,2012.75,1.1503958723095087,0.20158055598956057
2012.75,2013.75,-0.7600995822359459,0.23134114682279672
2013.75,2014.75,-0.4666791276904913,0.2286417585094854
2014.75,2015.75,1.2442030151666517,0.20920927453882238
2015.75,2016.75,0.09948158659522296,0.20895733548516635
2016.75,2017.75,0.7816244437380802,0.20292121760195594
2017.75,2018.75,-0.9624541276904913,0.19472680363283415
2018.75,2019.75,-0.16106127054763414,0.20177467768047697
2019.75,2020.75,1.0368458723095086,0.23671201114254914
2020.75,2021.75,-0.34842555626191984,0.2174351410261468
2021.75,2022.75,0.13722940695667965,0.34337580317341815
2022.75,2023.75,-0.6265563073290346,0.34337580317341815
2023.75,2024.75,0.02571154981382255,0.34679468169351496
