start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed
1990.74794520548,1990.8328767123287,0.0469,0.151,11059.7,11217.2
1990.8328767123287,1990.9150684931508,0.12,0.0491,11059.7,11217.2
1990.9150684931508,1991.0,0.3387,0.0957,11059.7,11217.2
1991.0,1991.0849315068488,0.6686,0.1542,11059.7,11217.2
1991.0849315068488,1991.1616438356164,0.4841,0.1915,11059.7,11217.2
1991.1616438356164,1991.2465753424656,0.3275,0.0828,11059.7,11217.2
1991.2465753424656,1991.328767123288,0.1991,0.0452,11059.7,11217.2
1991.328767123288,1991.4136986301369,-0.262,0.2162,11059.7,11217.2
1991.4136986301369,1991.495890410959,-0.5734,0.1635,11059.7,11217.2
1991.495890410959,1991.580821917808,-1.1089,0.1679,11059.7,11217.2
1991.580821917808,1991.6657534246576,-0.9695,0.1407,11059.7,11217.2
1991.6657534246576,1991.74794520548,-0.5523,0.2305,11059.7,11217.2
1991.74794520548,1991.8328767123287,0.0662,0.1389,11059.7,11210.7
1991.8328767123287,1991.9150684931508,0.3266,0.0956,11059.7,11210.7
1991.9150684931508,1992.0,0.5138,0.2129,11059.7,11210.7
1992.0,1992.084699453552,0.4636,0.1873,11059.7,11210.7
1992.084699453552,1992.1639344262296,0.5878,0.2067,11059.7,11210.7
1992.1639344262296,1992.2486338797808,0.3771,0.1007,11059.7,11210.7
1992.2486338797808,1992.330601092896,0.1616,0.0622,11059.7,11210.7
1992.330601092896,1992.415300546448,-0.0504,0.0842,11059.7,11210.7
1992.415300546448,1992.4972677595629,-0.3842,0.2501,11059.7,11210.7
1992.4972677595629,1992.5819672131147,-0.6093,0.235,11059.7,11210.7
1992.5819672131147,1992.6666666666667,-0.5228,0.2191,11059.7,11210.7
1992.6666666666667,1992.7486338797808,-0.1994,0.3051,11059.7,11210.7
1992.7486338797808,1992.8333333333333,0.0007,0.0549,11059.7,11235.2
1992.8333333333333,1992.915300546448,0.3502,0.0732,11059.7,11235.2
