,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,2960.94345,scandinavia,0.8469762538381119,0.923957093280557,0.2869101834157221,0.313924503777987
1,2001.0,2002.0,2960.5972630434785,scandinavia,-2.196457628144932,0.5548778300786328,-0.7441291850570999,0.18499072658524
2,2002.0,2003.0,2959.558702173913,scandinavia,-4.026623835414952,0.6169391882016628,-1.3646426585879454,0.1983446232045189
3,2003.0,2004.0,2957.827767391304,scandinavia,-4.220476836664869,0.600390422854997,-1.4311774378586155,0.191174835494555
4,2004.0,2005.0,2955.4044586956525,scandinavia,-0.669209847824728,0.6416650502356529,-0.2271173126253276,0.2179451324534038
5,2005.0,2006.0,2952.2887760869567,scandinavia,-1.0204534506135727,0.5991730684418579,-0.3466883155103222,0.203049533189789
6,2006.0,2007.0,2948.4807195652174,scandinavia,-5.243920181469726,0.6192509157469028,-1.7838676184673317,0.1908075940347308
7,2007.0,2008.0,2943.980289130435,scandinavia,0.2160750525911933,0.6651772777699323,0.0736163992252936,0.2262091582201382
8,2008.0,2009.0,2938.7874847826088,scandinavia,0.2276486967063672,0.6351335637276286,0.07769656669021,0.2159858896395738
9,2009.0,2010.0,2932.902306521739,scandinavia,-1.851316638830887,0.5781069346753962,-0.6331227932836443,0.1940878750159305
10,2010.0,2011.0,2926.3247543478265,scandinavia,-2.785672465311783,0.5570472146173605,-0.9547999158494208,0.1834438588896174
11,2011.0,2012.0,2919.0548282608697,scandinavia,-3.16752402558174,0.6049159444530029,-1.088384897877389,0.1985662915877633
12,2012.0,2013.0,2911.0925282608696,scandinavia,1.6332989749929123,0.5937348981142109,0.5627487274748795,0.2000208152887374
13,2013.0,2014.0,2902.4378543478265,scandinavia,-3.297579804196995,0.6142111731543839,-1.139560079185081,0.2012369342661849
14,2014.0,2015.0,2893.090806521739,scandinavia,-2.835980226223072,0.6443958078601584,-0.983209293366601,0.2137986782690617
15,2015.0,2016.0,2883.0513847826087,scandinavia,1.7864189475083958,0.6136478214209206,0.6214923327268419,0.2064900566502575
16,2016.0,2017.0,2872.3195891304345,scandinavia,-1.1933841960886946,0.59708921202952,-0.4167276949204062,0.2020644009364018
17,2017.0,2018.0,2860.8954195652177,scandinavia,-0.0232591669378602,0.554331437950588,-0.0081544939537177,0.1885378815443858
18,2018.0,2019.0,2848.7788760869566,scandinavia,-4.21561991954786,0.5469925975797943,-1.4842516804456058,0.1716746420206898
19,2019.0,2020.0,2835.969958695652,scandinavia,-1.4349956510027675,0.6020459545518991,-0.5075207469546277,0.2033075209147343
20,2020.0,2021.0,2822.4686673913043,scandinavia,0.4943958151246509,0.7063340444577562,0.1756913978356188,0.2400900051282067
21,2021.0,2022.0,2808.275002173913,scandinavia,-2.425434772292982,0.636839962965558,-0.86627305706293,0.2126374427502556
22,2022.0,2023.0,2793.3889630434783,scandinavia,-1.4728851468047073,0.8732811855864999,-0.5288619371107648,0.2959609298420313
23,2023.0,2024.0,2777.81055,scandinavia,-3.155889167142517,0.8713785688164358,-1.139525272201105,0.2914720076629266
