start_dates,end_dates,changes,errors
2000.0,2001.0,0.06049125636040964,0.27670445918544656
2001.0,2002.0,-0.2904725049798621,0.2600156281964412
2002.0,2003.0,-0.2173408511454381,0.2601377052145498
2003.0,2004.0,0.24672635255226058,0.2611296101843573
2004.0,2005.0,0.1667925067944912,0.254756026597588
2005.0,2006.0,0.06582210244439915,0.26158616948683366
2006.0,2007.0,-0.5154924907058605,0.25869346507890884
2007.0,2008.0,-0.43619916063004693,0.2547497309987812
2008.0,2009.0,-0.6446144682395526,0.25197727860175134
2009.0,2010.0,0.47317144019635554,0.26307444781987155
2010.0,2011.0,-0.22101572194251515,0.2633208769516786
2011.0,2012.0,0.09629287970447566,0.2610215269130811
2012.0,2013.0,-0.2567162467555985,0.2516646552314548
2013.0,2014.0,-0.19747504617755723,0.256163241022585
2014.0,2015.0,-0.0611838976842783,0.25289227229865185
2015.0,2016.0,-0.4101391892970855,0.25887529508929524
2016.0,2017.0,-0.03685028789976785,0.26409399233866104
2017.0,2018.0,-0.24412416988166516,0.2586408015457544
2018.0,2019.0,-0.523289974599141,0.2735056689341798
2019.0,2020.0,-0.4360062227817343,0.2622128741092664
2020.0,2021.0,0.09561333332230493,0.26189596406119814
2021.0,2022.0,-0.24390583583807146,0.3558164017008777
2022.0,2023.0,-0.8531072547271961,0.38335507493706916
2023.0,2024.0,-0.8443091442107833,0.38055240996443285
