start_dates,end_dates,changes,errors,glacier_area_reference,glacier_area_observed,remarks
2002.74794520548,2003.74794520548,-9.31,33.45,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2003.74794520548,2004.7486338797808,19.41,7.49,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2004.7486338797808,2005.74794520548,-26.14,26.65,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2005.74794520548,2006.74794520548,-9.39,19.93,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2006.74794520548,2007.74794520548,-49.09,33.34,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2007.74794520548,2008.7486338797808,-59.09,19.0,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2008.7486338797808,2009.74794520548,-43.28,33.38,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2009.74794520548,2010.74794520548,-33.69,35.61,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2010.74794520548,2011.74794520548,-84.37,13.71,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2011.74794520548,2012.7486338797808,-76.31,19.67,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2012.7486338797808,2013.74794520548,9.85,20.96,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2013.74794520548,2014.74794520548,-12.89,24.48,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
2014.74794520548,2015.74794520548,-56.24,16.48,105128,105128,"only grace period 2003-2015, update to Box et al 2018"
